종목명,코드,상세정보,20.06.10,20.06.11,20.06.12,20.06.15
제일바이오,052670,https://finance.naver.com/item/main.nhn?code=052670,"+2.92% / 15,032,908","+0.99% / 4,109,081(27%)","-3.29% / 1,422,325(9%)","-5.42% / 6,650,222(44%)"
SV인베스트먼트,289080,https://finance.naver.com/item/main.nhn?code=289080,"+0.59% / 14,404,507","-0.15% / 5,751,600(40%)","+2.50% / 23,088,242(160%)","-0.86% / 14,741,940(102%)"
이트론,096040,https://finance.naver.com/item/main.nhn?code=096040,"+0.50% / 13,960,101","-0.99% / 7,736,340(55%)","+1.00% / 8,143,877(58%)","-9.85% / 7,173,086(51%)"
스맥,099440,https://finance.naver.com/item/main.nhn?code=099440,"+5.57% / 13,853,843","-2.64% / 1,003,040(7%)","-6.77% / 778,449(6%)","-9.93% / 729,046(5%)"
이화전기,024810,https://finance.naver.com/item/main.nhn?code=024810,"-2.79% / 13,619,301","-1.15% / 8,261,397(61%)","-1.74% / 9,970,338(73%)","-8.28% / 12,688,482(93%)"
케이피엠테크,042040,https://finance.naver.com/item/main.nhn?code=042040,"-5.12% / 12,527,378","-7.06% / 8,211,711(66%)","-1.90% / 3,817,707(30%)","-11.83% / 5,833,998(47%)"
바이오톡스텍,086040,https://finance.naver.com/item/main.nhn?code=086040,"+7.30% / 11,842,385","-0.10% / 2,485,840(21%)","-2.00% / 1,201,676(10%)","-10.11% / 1,508,187(13%)"
티움바이오,321550,https://finance.naver.com/item/main.nhn?code=321550,"+10.03% / 10,891,852","+0.94% / 1,459,018(13%)","+6.23% / 3,877,527(36%)","-10.26% / 3,979,459(37%)"
보성파워텍,006910,https://finance.naver.com/item/main.nhn?code=006910,"+3.62% / 10,812,840","-0.81% / 1,611,094(15%)","+3.79% / 11,142,485(103%)","-6.27% / 4,953,422(46%)"
로지시스,067730,https://finance.naver.com/item/main.nhn?code=067730,"+20.16% / 10,359,963","-10.00% / 1,491,587(14%)","+8.40% / 11,268,901(109%)","-12.53% / 1,382,456(13%)"
아이크래프트,052460,https://finance.naver.com/item/main.nhn?code=052460,"-3.01% / 10,349,166","-4.20% / 1,740,194(17%)","+6.37% / 12,753,473(123%)","-14.15% / 2,281,108(22%)"
케이엠제약,225430,https://finance.naver.com/item/main.nhn?code=225430,"+1.71% / 10,066,725","-2.80% / 1,524,480(15%)","-3.31% / 1,156,941(11%)","-6.11% / 1,911,851(19%)"
