종목명,코드,상세정보,20.07.03,20.07.06,20.07.07,20.07.08,20.07.09
SBI인베스트먼트,019550,https://finance.naver.com/item/main.nhn?code=019550,"+6.37% / 80,315,625","+1.91% / 28,497,304(35%)","-2.62% / 7,299,275(9%)","-0.26% / 4,619,025(6%)","+4.25% / 15,547,607(19%)"
SM Life Design,063440,https://finance.naver.com/item/main.nhn?code=063440,"+29.85% / 64,301,295","0.00% / 40,755,558(63%)","-0.23% / 19,946,800(31%)","+2.53% / 16,429,254(26%)","-3.15% / 23,285,909(36%)"
대아티아이,045390,https://finance.naver.com/item/main.nhn?code=045390,"+16.12% / 46,828,726","-0.13% / 31,612,807(68%)","-4.28% / 16,716,785(36%)","+2.51% / 42,546,368(91%)","-5.04% / 15,416,425(33%)"
KNN,058400,https://finance.naver.com/item/main.nhn?code=058400,"-5.14% / 42,970,834","+4.84% / 65,816,744(153%)","+0.27% / 13,329,951(31%)","-2.71% / 6,812,991(16%)","-3.62% / 8,373,568(19%)"
휴마시스,205470,https://finance.naver.com/item/main.nhn?code=205470,"+13.85% / 39,071,817","+1.13% / 8,577,052(22%)","-1.12% / 7,585,893(19%)","+1.86% / 5,929,445(15%)","-1.21% / 2,847,011(7%)"
SM C&C,048550,https://finance.naver.com/item/main.nhn?code=048550,"+17.68% / 38,274,463","+3.28% / 7,918,241(21%)","-3.44% / 2,929,050(8%)","+0.27% / 4,690,373(12%)","-1.37% / 1,473,824(4%)"
코리아나,027050,https://finance.naver.com/item/main.nhn?code=027050,"+11.02% / 37,212,190","+1.56% / 8,682,481(23%)","-0.77% / 2,222,871(6%)","-0.39% / 6,556,492(18%)","+0.39% / 2,066,045(6%)"
초록뱀,047820,https://finance.naver.com/item/main.nhn?code=047820,"+3.44% / 33,409,401","+4.83% / 73,009,304(219%)","-2.88% / 10,895,543(33%)","0.00% / 9,422,210(28%)","+0.30% / 6,902,500(21%)"
지니뮤직,043610,https://finance.naver.com/item/main.nhn?code=043610,"+7.40% / 29,024,641","-1.99% / 2,215,661(8%)","-0.81% / 1,303,141(4%)","0.00% / 3,194,149(11%)","-2.04% / 770,622(3%)"
크리스탈신소재,900250,https://finance.naver.com/item/main.nhn?code=900250,"-1.77% / 21,726,648","-0.30% / 2,483,508(11%)","+6.93% / 74,152,812(341%)","-1.13% / 6,502,038(30%)","+5.13% / 22,893,765(105%)"
나노엔텍,039860,https://finance.naver.com/item/main.nhn?code=039860,"-2.89% / 17,396,132","-1.28% / 3,742,423(22%)","-7.76% / 3,516,210(20%)","+1.87% / 2,738,524(16%)","-3.21% / 1,638,879(9%)"
주성엔지니어링,036930,https://finance.naver.com/item/main.nhn?code=036930,"+5.87% / 16,000,031","+2.42% / 4,378,098(27%)","+1.25% / 4,544,637(28%)","-2.19% / 1,769,133(11%)","+0.98% / 1,924,182(12%)"
마이크로프랜드,147760,https://finance.naver.com/item/main.nhn?code=147760,"+24.33% / 13,670,450","-0.43% / 1,929,107(14%)","-4.05% / 1,030,802(8%)","+0.90% / 639,223(5%)","-4.33% / 792,344(6%)"
씨젠,096530,https://finance.naver.com/item/main.nhn?code=096530,"+16.68% / 12,566,404","-1.66% / 3,196,685(25%)","+1.77% / 5,684,734(45%)","+10.88% / 9,270,420(74%)","+1.98% / 3,426,483(27%)"
디에이테크놀로지,196490,https://finance.naver.com/item/main.nhn?code=196490,"+6.35% / 12,347,849","-0.37% / 2,481,753(20%)","+1.50% / 3,114,114(25%)","-1.85% / 1,359,321(11%)","-2.26% / 1,568,428(13%)"
SG&G,040610,https://finance.naver.com/item/main.nhn?code=040610,"+16.87% / 11,987,617","0.00% / 2,198,609(18%)","+11.27% / 19,592,189(163%)","0.00% / 1,483,063(12%)","-4.11% / 1,246,776(10%)"
팬엔터테인먼트,068050,https://finance.naver.com/item/main.nhn?code=068050,"+7.13% / 11,208,172","-1.71% / 827,564(7%)","-6.19% / 636,638(6%)","+7.22% / 709,459(6%)","+9.62% / 2,459,992(22%)"
아난티,025980,https://finance.naver.com/item/main.nhn?code=025980,"+7.88% / 10,330,376","-1.83% / 7,757,970(75%)","-3.72% / 5,340,895(52%)","+0.48% / 13,364,379(129%)","-1.44% / 4,374,952(42%)"
삼기오토모티브,122350,https://finance.naver.com/item/main.nhn?code=122350,"+3.34% / 10,075,813","+3.42% / 2,232,332(22%)","+0.92% / 3,243,930(32%)","+10.38% / 7,091,930(70%)","-1.16% / 4,187,695(42%)"
