종목명,코드,상세정보,20.05.20,20.05.21,20.05.22,20.05.25,20.05.26
파워넷,037030,https://finance.naver.com/item/main.nhn?code=037030,"-1.67% / 18,432,110","-1.20% / 14,520,254(79%)","+4.58% / 4,614,779(25%)","+1.90% / 4,009,345(22%)","-2.06% / 2,186,566(12%)"
케이사인,192250,https://finance.naver.com/item/main.nhn?code=192250,"-0.67% / 17,864,829","-4.03% / 4,797,173(27%)","-1.39% / 3,568,772(20%)","+6.01% / 19,071,939(107%)","+0.33% / 6,036,646(34%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"-0.68% / 17,453,876","-2.40% / 12,546,504(72%)","+4.21% / 67,641,573(388%)","-0.34% / 19,223,510(110%)","-2.36% / 14,011,610(80%)"
SK바이오랜드,052260,https://finance.naver.com/item/main.nhn?code=052260,"+3.35% / 15,965,833","-1.44% / 4,942,060(31%)","+2.83% / 7,590,998(48%)","+1.91% / 3,332,377(21%)","+1.64% / 6,069,105(38%)"
플레이디,237820,https://finance.naver.com/item/main.nhn?code=237820,"+6.73% / 15,298,226","-4.73% / 2,295,213(15%)","+2.01% / 3,534,416(23%)","+4.26% / 3,464,518(23%)","+3.46% / 1,796,562(12%)"
조아제약,034940,https://finance.naver.com/item/main.nhn?code=034940,"+1.16% / 14,946,749","+0.57% / 3,713,497(25%)","+6.98% / 89,697,385(600%)","+1.23% / 3,279,880(22%)","+9.93% / 5,069,136(34%)"
케이씨티,089150,https://finance.naver.com/item/main.nhn?code=089150,"+4.81% / 13,314,693","-2.85% / 2,463,781(19%)","+7.75% / 32,667,065(245%)","+2.10% / 1,033,679(8%)","+3.96% / 921,973(7%)"
드림시큐리티,203650,https://finance.naver.com/item/main.nhn?code=203650,"+4.09% / 12,433,181","-3.17% / 8,098,083(65%)","-1.86% / 2,626,870(21%)","+5.36% / 7,674,725(62%)","-1.80% / 4,136,962(33%)"
국영지앤엠,006050,https://finance.naver.com/item/main.nhn?code=006050,"-0.55% / 10,486,424","+2.74% / 5,619,125(54%)","-1.07% / 2,832,857(27%)","-0.36% / 3,171,732(30%)","-0.36% / 1,819,851(17%)"
SGA솔루션즈,184230,https://finance.naver.com/item/main.nhn?code=184230,"+17.65% / 10,443,041","-4.55% / 1,789,457(17%)","-3.81% / 1,022,725(10%)","+14.85% / 12,288,169(118%)","+4.31% / 4,728,504(45%)"
한국바이오젠,318000,https://finance.naver.com/item/main.nhn?code=318000,"+23.28% / 10,403,424","+1.21% / 1,595,693(15%)","-4.32% / 716,220(7%)","+5.13% / 2,894,537(28%)","+2.22% / 710,703(7%)"
비트컴퓨터,032850,https://finance.naver.com/item/main.nhn?code=032850,"-2.34% / 10,400,899","-2.80% / 2,830,276(27%)","+0.41% / 2,619,470(25%)","0.00% / 2,171,305(21%)","-0.82% / 2,100,521(20%)"
메가엠디,133750,https://finance.naver.com/item/main.nhn?code=133750,"+4.27% / 10,303,502","-2.54% / 2,145,768(21%)","-3.19% / 1,726,295(17%)","-0.12% / 806,167(8%)","+4.59% / 2,332,363(23%)"
캠시스,050110,https://finance.naver.com/item/main.nhn?code=050110,"+6.09% / 10,280,450","-0.98% / 5,507,758(54%)","-2.48% / 3,567,876(35%)","+3.73% / 5,000,370(49%)","+2.45% / 9,009,193(88%)"
