종목명,코드,상세정보,20.06.30,20.07.01,20.07.02,20.07.03,20.07.06
지엔원에너지,270520,https://finance.naver.com/item/main.nhn?code=270520,"+24.63% / 19,408,427","-3.72% / 3,648,452(19%)","+10.37% / 12,137,232(63%)","-1.10% / 1,600,759(8%)","-4.66% / 1,044,755(5%)"
에이스테크,088800,https://finance.naver.com/item/main.nhn?code=088800,"+1.42% / 17,121,386","-6.29% / 1,322,872(8%)","+9.70% / 1,818,106(11%)","+4.08% / 1,511,859(9%)","-0.33% / 5,099,436(30%)"
넥스트BT,065170,https://finance.naver.com/item/main.nhn?code=065170,"+3.14% / 17,101,557","-3.51% / 2,989,850(17%)","-2.67% / 1,785,313(10%)","+0.50% / 639,939(4%)","-1.74% / 836,419(5%)"
MP한강,219550,https://finance.naver.com/item/main.nhn?code=219550,"+5.85% / 17,033,726","-3.23% / 8,002,021(47%)","+0.95% / 1,416,531(8%)","+2.83% / 4,839,142(28%)","+7.34% / 8,003,722(47%)"
제일바이오,052670,https://finance.naver.com/item/main.nhn?code=052670,"+6.59% / 16,444,117","-2.47% / 6,291,038(38%)","+3.17% / 2,015,548(12%)","-0.37% / 814,484(5%)","+0.25% / 863,997(5%)"
휴마시스,205470,https://finance.naver.com/item/main.nhn?code=205470,"-12.31% / 15,150,937","-12.04% / 13,550,818(89%)","+2.28% / 11,871,537(78%)","+13.85% / 39,071,817(258%)","+1.13% / 8,577,052(57%)"
SKC 솔믹스,057500,https://finance.naver.com/item/main.nhn?code=057500,"+5.72% / 14,200,966","+4.47% / 4,738,760(33%)","-6.19% / 3,213,615(23%)","-3.96% / 2,539,239(18%)","+10.63% / 10,775,742(76%)"
오가닉티코스메틱,900300,https://finance.naver.com/item/main.nhn?code=900300,"+7.69% / 13,972,538","-15.90% / 10,313,206(74%)","-3.74% / 5,956,003(43%)","+0.24% / 3,105,878(22%)","-1.06% / 1,938,023(14%)"
동국S&C,100130,https://finance.naver.com/item/main.nhn?code=100130,"+6.30% / 13,369,978","-7.41% / 6,589,160(49%)","+0.80% / 5,564,572(42%)","-0.79% / 4,602,681(34%)","+1.20% / 1,992,627(15%)"
에프앤리퍼블릭,064090,https://finance.naver.com/item/main.nhn?code=064090,"+16.11% / 12,805,160","-9.73% / 3,328,639(26%)","-0.20% / 918,802(7%)","+2.60% / 752,939(6%)","-0.58% / 328,245(3%)"
대아티아이,045390,https://finance.naver.com/item/main.nhn?code=045390,"+0.33% / 12,360,199","+5.72% / 20,879,107(169%)","-0.31% / 12,075,737(98%)","+16.12% / 46,828,726(379%)","-0.13% / 31,612,807(256%)"
넥스트아이,137940,https://finance.naver.com/item/main.nhn?code=137940,"+11.61% / 12,267,552","-4.40% / 904,005(7%)","+11.30% / 5,922,798(48%)","+0.38% / 1,560,311(13%)","+3.37% / 917,843(7%)"
모베이스전자,012860,https://finance.naver.com/item/main.nhn?code=012860,"+3.56% / 11,470,109","+2.50% / 10,740,861(94%)","+1.22% / 11,270,230(98%)","-0.90% / 3,498,511(31%)","-1.52% / 1,266,054(11%)"
넥슨지티,041140,https://finance.naver.com/item/main.nhn?code=041140,"+5.63% / 11,416,606","+0.41% / 2,247,469(20%)","+2.04% / 3,407,459(30%)","+1.20% / 1,233,014(11%)","+5.14% / 2,841,321(25%)"
쏠리드,050890,https://finance.naver.com/item/main.nhn?code=050890,"-0.85% / 10,690,948","-2.58% / 3,509,945(33%)","+5.29% / 4,790,413(45%)","-1.51% / 2,278,074(21%)","0.00% / 1,577,884(15%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"-1.09% / 10,041,689","-3.30% / 6,072,906(60%)","+1.14% / 4,477,134(45%)","+0.37% / 4,812,142(48%)","0.00% / 5,953,810(59%)"
