종목명,코드,상세정보,20.10.16,20.10.19,20.10.20,20.10.21,20.10.22
KMH하이텍,052900,https://finance.naver.com/item/main.nhn?code=052900,"+7.78% / 184,156,350","-7.47% / 23,257,279(13%)","+3.06% / 117,319,698(64%)","+9.73% / 27,663,664(15%)","+2.71% / 43,825,567(24%)"
에스코넥,096630,https://finance.naver.com/item/main.nhn?code=096630,"+4.00% / 182,812,628","+0.38% / 52,502,683(29%)","-8.24% / 5,629,515(3%)","+1.46% / 2,815,742(2%)","+0.21% / 3,504,145(2%)"
대창솔루션,096350,https://finance.naver.com/item/main.nhn?code=096350,"-7.18% / 131,133,398","-7.18% / 32,211,616(25%)","-3.37% / 16,566,215(13%)","0.00% / 13,823,664(11%)","-6.78% / 14,686,162(11%)"
케이피엠테크,042040,https://finance.naver.com/item/main.nhn?code=042040,"-12.60% / 80,924,780","-5.39% / 23,430,606(29%)","-12.02% / 32,558,895(40%)","-5.35% / 40,649,348(50%)","+4.17% / 91,442,257(113%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"+2.34% / 75,477,292","-2.80% / 13,088,881(17%)","-1.05% / 12,190,005(16%)","-0.53% / 34,333,206(45%)","-3.99% / 13,731,827(18%)"
위즈코프,038620,https://finance.naver.com/item/main.nhn?code=038620,"+15.96% / 74,338,024","-6.88% / 12,546,176(17%)","+0.87% / 4,745,399(6%)","-3.02% / 3,728,718(5%)","+0.89% / 10,791,453(15%)"
서한,011370,https://finance.naver.com/item/main.nhn?code=011370,"+29.66% / 73,041,794","+9.80% / 84,921,937(116%)","-0.60% / 22,588,786(31%)","-6.29% / 19,552,713(27%)","-5.11% / 25,683,868(35%)"
TS인베스트먼트,246690,https://finance.naver.com/item/main.nhn?code=246690,"+4.09% / 62,350,596","+0.27% / 19,770,539(32%)","-3.65% / 1,729,679(3%)","-4.21% / 830,706(1%)","+0.15% / 1,168,520(2%)"
켐온,217600,https://finance.naver.com/item/main.nhn?code=217600,"+9.82% / 51,039,241","+16.42% / 75,911,153(149%)","-6.42% / 73,767,409(145%)","-5.79% / 22,133,027(43%)","-8.00% / 5,301,186(10%)"
SV인베스트먼트,289080,https://finance.naver.com/item/main.nhn?code=289080,"+11.13% / 51,025,058","-14.81% / 13,147,553(26%)","+19.54% / 91,668,108(180%)","-3.88% / 40,320,829(79%)","-1.15% / 15,471,051(30%)"
대주산업,003310,https://finance.naver.com/item/main.nhn?code=003310,"+20.32% / 39,918,483","+12.89% / 107,072,969(268%)","+1.97% / 25,143,612(63%)","-2.32% / 11,198,550(28%)","-12.25% / 17,849,429(45%)"
KT서브마린,060370,https://finance.naver.com/item/main.nhn?code=060370,"+12.85% / 33,603,333","-0.33% / 11,128,742(33%)","+2.65% / 6,343,827(19%)","+13.06% / 13,717,315(41%)","-8.70% / 4,575,260(14%)"
대한광통신,010170,https://finance.naver.com/item/main.nhn?code=010170,"+8.39% / 31,381,049","-0.37% / 15,455,000(49%)","-1.75% / 3,595,619(11%)","+7.53% / 19,980,160(64%)","-6.88% / 30,815,253(98%)"
디딤,217620,https://finance.naver.com/item/main.nhn?code=217620,"+6.47% / 29,774,580","-7.73% / 2,450,989(8%)","-6.89% / 1,714,374(6%)","+3.86% / 795,985(3%)","+4.33% / 4,700,905(16%)"
신라섬유,001000,https://finance.naver.com/item/main.nhn?code=001000,"+8.19% / 28,780,430","-0.45% / 4,834,053(17%)","+9.40% / 23,908,311(83%)","-5.32% / 3,384,950(12%)","+17.93% / 34,913,090(121%)"
옴니시스템,057540,https://finance.naver.com/item/main.nhn?code=057540,"+4.11% / 28,577,978","-2.06% / 64,788,713(227%)","+3.51% / 12,296,324(43%)","-4.07% / 5,107,986(18%)","-5.30% / 4,548,523(16%)"
넥스트BT,065170,https://finance.naver.com/item/main.nhn?code=065170,"-9.29% / 28,180,550","-0.20% / 10,913,352(39%)","-6.37% / 6,169,267(22%)","-0.44% / 2,943,699(10%)","-2.86% / 2,734,364(10%)"
앤디포스,238090,https://finance.naver.com/item/main.nhn?code=238090,"+0.23% / 25,898,736","-2.89% / 3,027,178(12%)","-3.80% / 4,271,534(16%)","+4.82% / 32,306,424(125%)","+0.59% / 9,764,272(38%)"
오리엔트정공,065500,https://finance.naver.com/item/main.nhn?code=065500,"-4.67% / 23,854,465","-6.29% / 4,293,180(18%)","+1.37% / 3,321,443(14%)","-0.37% / 1,693,986(7%)","-2.83% / 1,685,299(7%)"
골드퍼시픽,038530,https://finance.naver.com/item/main.nhn?code=038530,"-11.37% / 23,207,734","-8.64% / 6,808,733(29%)","-3.72% / 5,524,452(24%)","+5.06% / 4,757,053(20%)","-4.82% / 2,644,016(11%)"
세동,053060,https://finance.naver.com/item/main.nhn?code=053060,"+8.45% / 19,941,146","-11.63% / 2,811,243(14%)","-1.32% / 1,831,480(9%)","-0.80% / 2,816,627(14%)","-6.72% / 696,583(3%)"
유니슨,018000,https://finance.naver.com/item/main.nhn?code=018000,"-11.03% / 18,346,274","-13.24% / 15,784,096(86%)","+5.87% / 19,543,509(107%)","-1.29% / 5,335,549(29%)","-5.62% / 5,389,372(29%)"
이트론,096040,https://finance.naver.com/item/main.nhn?code=096040,"0.00% / 18,158,676","+8.96% / 55,426,981(305%)","-3.77% / 16,432,740(90%)","-0.36% / 9,585,113(53%)","-2.50% / 7,218,733(40%)"
초록뱀,047820,https://finance.naver.com/item/main.nhn?code=047820,"-1.42% / 17,686,491","-4.73% / 8,327,626(47%)","+1.51% / 9,373,276(53%)","-2.13% / 5,635,120(32%)","-2.83% / 8,057,198(46%)"
한국테크놀로지,053590,https://finance.naver.com/item/main.nhn?code=053590,"+8.58% / 16,697,786","-1.44% / 2,496,024(15%)","-3.65% / 1,567,959(9%)","+3.14% / 1,255,139(8%)","-1.47% / 880,138(5%)"
한네트,052600,https://finance.naver.com/item/main.nhn?code=052600,"+5.71% / 16,138,862","+3.93% / 15,449,186(96%)","-6.61% / 10,331,060(64%)","+9.78% / 35,354,900(219%)","+10.29% / 33,815,102(210%)"
라이브파이낸셜,036170,https://finance.naver.com/item/main.nhn?code=036170,"+0.97% / 14,502,678","-7.69% / 3,643,042(25%)","-3.47% / 4,939,602(34%)","-2.88% / 1,656,652(11%)","-1.85% / 1,783,256(12%)"
W홀딩컴퍼니,052300,https://finance.naver.com/item/main.nhn?code=052300,"-8.97% / 13,939,489","-4.18% / 7,816,892(56%)","+1.56% / 9,706,394(70%)","-2.15% / 4,905,803(35%)","+3.45% / 11,053,865(79%)"
파워넷,037030,https://finance.naver.com/item/main.nhn?code=037030,"+5.50% / 12,111,453","-6.72% / 2,485,015(21%)","-7.39% / 1,506,115(12%)","-0.39% / 1,908,245(16%)","-2.73% / 892,186(7%)"
SDN,099220,https://finance.naver.com/item/main.nhn?code=099220,"-9.45% / 12,032,647","-1.96% / 12,203,609(101%)","+0.44% / 11,482,915(95%)","-0.44% / 17,371,395(144%)","-5.21% / 4,106,531(34%)"
한송네오텍,226440,https://finance.naver.com/item/main.nhn?code=226440,"-16.53% / 11,073,272","-11.03% / 4,787,977(43%)","-7.61% / 5,351,304(48%)","+28.05% / 12,750,190(115%)","0.00% / 8,771,370(79%)"
네온테크,306620,https://finance.naver.com/item/main.nhn?code=306620,"-6.98% / 10,656,935","+0.17% / 3,206,256(30%)","-2.21% / 1,310,800(12%)","-3.48% / 821,463(8%)","+1.08% / 2,045,333(19%)"
KMH,122450,https://finance.naver.com/item/main.nhn?code=122450,"+27.40% / 10,343,169","-4.88% / 2,970,791(29%)","-0.47% / 6,361,851(62%)","+6.32% / 1,450,718(14%)","-1.54% / 1,175,966(11%)"
루미마이크로,082800,https://finance.naver.com/item/main.nhn?code=082800,"-3.38% / 10,240,096","-7.38% / 10,564,774(103%)","+3.56% / 28,764,204(281%)","-1.82% / 8,824,554(86%)","-4.54% / 9,680,530(95%)"
