종목명,코드,상세정보,20.06.18,20.06.19,20.06.22,20.06.23,20.06.24
빅텍,065450,https://finance.naver.com/item/main.nhn?code=065450,"+29.59% / 44,192,252","0.00% / 90,208,755(204%)","-4.72% / 57,449,286(130%)","+3.15% / 43,846,818(99%)","-29.69% / 25,864,618(59%)"
알서포트,131370,https://finance.naver.com/item/main.nhn?code=131370,"+11.57% / 40,670,691","-10.25% / 13,758,005(34%)","-2.92% / 7,640,741(19%)","+0.68% / 5,594,421(14%)","+0.41% / 7,723,742(19%)"
한일단조,024740,https://finance.naver.com/item/main.nhn?code=024740,"+29.91% / 40,366,847","-8.06% / 57,329,175(142%)","-7.87% / 26,045,550(65%)","-3.50% / 16,739,192(41%)","-29.78% / 16,395,474(41%)"
루미마이크로,082800,https://finance.naver.com/item/main.nhn?code=082800,"+1.34% / 37,176,103","+1.86% / 6,436,813(17%)","-3.12% / 3,485,771(9%)","+2.15% / 7,288,228(20%)","-1.32% / 3,071,352(8%)"
젬백스링크,064800,https://finance.naver.com/item/main.nhn?code=064800,"+14.39% / 32,629,580","-5.21% / 6,557,786(20%)","+14.89% / 136,414,853(418%)","-5.35% / 6,434,188(20%)","-2.38% / 3,561,956(11%)"
삼기오토모티브,122350,https://finance.naver.com/item/main.nhn?code=122350,"+20.72% / 32,338,909","+2.20% / 14,053,262(43%)","+2.34% / 4,602,624(14%)","+8.40% / 62,911,265(195%)","-2.99% / 2,124,655(7%)"
포메탈,119500,https://finance.naver.com/item/main.nhn?code=119500,"+21.26% / 30,028,763","-21.37% / 24,056,073(80%)","-11.74% / 6,610,934(22%)","-3.29% / 3,142,478(10%)","-13.76% / 3,087,651(10%)"
코센,009730,https://finance.naver.com/item/main.nhn?code=009730,"-22.47% / 28,257,947","+2.12% / 17,045,047(60%)","+1.38% / 4,549,470(16%)","-1.02% / 4,943,330(17%)","+5.86% / 34,950,360(124%)"
골드퍼시픽,038530,https://finance.naver.com/item/main.nhn?code=038530,"-23.71% / 26,136,581","-9.96% / 9,066,912(35%)","+10.62% / 7,604,525(29%)","-1.60% / 2,658,932(10%)","-3.25% / 2,028,062(8%)"
스페코,013810,https://finance.naver.com/item/main.nhn?code=013810,"+29.37% / 25,810,321","-4.70% / 38,684,324(150%)","-7.87% / 22,332,469(87%)","+0.80% / 16,797,304(65%)","-29.94% / 9,774,713(38%)"
알에프텍,061040,https://finance.naver.com/item/main.nhn?code=061040,"+11.07% / 24,298,842","-6.35% / 3,621,292(15%)","-3.27% / 3,162,370(13%)","-5.44% / 1,675,320(7%)","+0.64% / 1,372,085(6%)"
에이비엘바이오,298380,https://finance.naver.com/item/main.nhn?code=298380,"+8.70% / 24,092,913","-0.71% / 8,012,533(33%)","+5.76% / 8,117,773(34%)","-0.27% / 4,410,706(18%)","-9.69% / 5,668,294(24%)"
텔콘RF제약,200230,https://finance.naver.com/item/main.nhn?code=200230,"+1.79% / 21,842,677","-5.27% / 6,443,768(30%)","-1.30% / 3,904,318(18%)","-4.14% / 2,735,384(13%)","+3.14% / 3,201,659(15%)"
신라섬유,001000,https://finance.naver.com/item/main.nhn?code=001000,"+29.82% / 18,184,463","+19.11% / 20,148,737(111%)","-11.09% / 4,143,812(23%)","+3.07% / 3,764,721(21%)","-4.47% / 1,413,102(8%)"
현대바이오,048410,https://finance.naver.com/item/main.nhn?code=048410,"+11.20% / 18,078,181","+4.48% / 14,690,193(81%)","-1.07% / 2,020,541(11%)","-5.42% / 2,732,736(15%)","+0.76% / 1,365,292(8%)"
휴마시스,205470,https://finance.naver.com/item/main.nhn?code=205470,"+30.00% / 17,480,086","+29.91% / 11,114,692(64%)","+29.93% / 3,478,543(20%)",0.00% / 0(0%),"+29.96% / 384,114(2%)"
아난티,025980,https://finance.naver.com/item/main.nhn?code=025980,"-1.52% / 15,558,523","+11.31% / 68,083,120(438%)","-0.86% / 18,856,260(121%)","-4.85% / 6,437,392(41%)","+18.48% / 46,340,460(298%)"
