종목명,코드,상세정보,20.08.07,20.08.10,20.08.11,20.08.12,20.08.13
오리엔트정공,065500,https://finance.naver.com/item/main.nhn?code=065500,"+18.23% / 55,687,693","+18.17% / 96,334,296(173%)","-6.37% / 24,347,475(44%)","+13.75% / 70,416,896(126%)","+9.15% / 91,501,382(164%)"
제넨바이오,072520,https://finance.naver.com/item/main.nhn?code=072520,"+3.40% / 27,634,628","+6.03% / 22,987,823(83%)","+2.40% / 23,968,311(87%)","+1.75% / 10,425,780(38%)","-5.60% / 9,736,636(35%)"
엠에스오토텍,123040,https://finance.naver.com/item/main.nhn?code=123040,"+21.89% / 21,288,772","+3.51% / 8,423,939(40%)","+1.13% / 3,319,452(16%)","-2.87% / 2,163,927(10%)","+0.16% / 9,380,807(44%)"
W홀딩컴퍼니,052300,https://finance.naver.com/item/main.nhn?code=052300,"+0.72% / 18,468,235","-1.49% / 5,618,347(30%)","-1.52% / 3,108,173(17%)","-1.15% / 3,234,626(18%)","+3.11% / 2,672,867(14%)"
시노펙스,025320,https://finance.naver.com/item/main.nhn?code=025320,"+2.92% / 17,257,105","+0.80% / 20,473,466(119%)","-3.03% / 22,011,692(128%)","-5.58% / 9,975,423(58%)","-0.87% / 14,758,100(86%)"
디에이테크놀로지,196490,https://finance.naver.com/item/main.nhn?code=196490,"-0.53% / 15,168,017","+0.80% / 13,080,961(86%)","-2.39% / 37,708,417(249%)","-0.82% / 33,940,233(224%)","+2.47% / 25,896,104(171%)"
하나마이크론,067310,https://finance.naver.com/item/main.nhn?code=067310,"-0.83% / 14,964,443","+3.29% / 4,144,646(28%)","-6.50% / 2,912,983(19%)","-0.99% / 1,699,242(11%)","+0.43% / 2,669,421(18%)"
OQP,078590,https://finance.naver.com/item/main.nhn?code=078590,"+26.88% / 13,498,987","0.00% / 10,240,568(76%)","+11.27% / 15,045,810(111%)","+1.40% / 5,677,706(42%)","+12.90% / 7,896,878(58%)"
우리기술투자,041190,https://finance.naver.com/item/main.nhn?code=041190,"+4.24% / 13,264,594","-1.53% / 2,698,011(20%)","-2.93% / 1,426,503(11%)","-3.72% / 2,252,044(17%)","+0.74% / 1,006,978(8%)"
엘컴텍,037950,https://finance.naver.com/item/main.nhn?code=037950,"+3.55% / 11,388,237","-0.99% / 2,258,496(20%)","-0.50% / 2,531,020(22%)","-7.29% / 3,230,489(28%)","+1.63% / 1,050,368(9%)"
서울바이오시스,092190,https://finance.naver.com/item/main.nhn?code=092190,"+21.94% / 11,067,594","+0.79% / 2,437,761(22%)","+0.78% / 1,759,590(16%)","-7.16% / 1,464,575(13%)","-2.50% / 1,005,930(9%)"
코맥스,036690,https://finance.naver.com/item/main.nhn?code=036690,"+14.41% / 10,970,068","-0.48% / 1,237,402(11%)","0.00% / 884,393(8%)","+2.40% / 1,471,388(13%)","-2.50% / 5,030,053(46%)"
씨아이에스,222080,https://finance.naver.com/item/main.nhn?code=222080,"+3.23% / 10,171,250","+26.58% / 42,037,830(413%)","+0.51% / 17,653,920(174%)","-0.76% / 5,839,547(57%)","+3.98% / 43,992,689(433%)"
