종목명,코드,상세정보,20.10.12,20.10.13,20.10.14,20.10.15,20.10.16
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"+6.33% / 166,482,375","-0.50% / 54,694,763(33%)","-3.25% / 20,120,751(12%)","-0.78% / 17,166,819(10%)","+2.34% / 75,477,292(45%)"
골드퍼시픽,038530,https://finance.naver.com/item/main.nhn?code=038530,"+13.10% / 76,945,515","-1.52% / 27,733,698(36%)","-6.18% / 14,226,136(18%)","+1.41% / 25,138,359(33%)","-11.37% / 23,207,734(30%)"
오성첨단소재,052420,https://finance.naver.com/item/main.nhn?code=052420,"+29.87% / 68,031,445","+16.80% / 243,777,834(358%)","-3.89% / 58,377,222(86%)","+8.47% / 158,950,230(234%)","-4.19% / 6,139,431(9%)"
대신정보통신,020180,https://finance.naver.com/item/main.nhn?code=020180,"+11.24% / 66,692,299","-1.05% / 6,444,241(10%)","+4.50% / 20,746,745(31%)","-1.27% / 13,781,464(21%)","+1.03% / 7,000,828(10%)"
코디엠,224060,https://finance.naver.com/item/main.nhn?code=224060,"+11.69% / 58,940,140","-1.56% / 27,957,081(47%)","-0.79% / 19,581,296(33%)","+0.40% / 13,090,911(22%)","-1.20% / 7,530,736(13%)"
포스코 ICT,022100,https://finance.naver.com/item/main.nhn?code=022100,"+7.14% / 49,994,874","+0.13% / 9,391,762(19%)","-3.33% / 13,056,425(26%)","-1.06% / 4,917,081(10%)","-6.02% / 5,057,812(10%)"
모트렉스,118990,https://finance.naver.com/item/main.nhn?code=118990,"+23.98% / 49,705,514","-2.87% / 29,549,733(59%)","-1.35% / 10,299,839(21%)","-4.49% / 5,214,387(10%)","-4.71% / 5,721,959(12%)"
루미마이크로,082800,https://finance.naver.com/item/main.nhn?code=082800,"+1.75% / 37,832,914","-2.22% / 18,195,972(48%)","+0.38% / 42,732,103(113%)","+0.57% / 18,227,859(48%)","-3.38% / 10,240,096(27%)"
SV인베스트먼트,289080,https://finance.naver.com/item/main.nhn?code=289080,"-0.56% / 34,995,207","+0.14% / 23,523,418(67%)","-0.28% / 32,848,826(94%)","-10.39% / 15,816,286(45%)","+11.13% / 51,025,058(146%)"
한네트,052600,https://finance.naver.com/item/main.nhn?code=052600,"+16.34% / 32,242,751","+16.28% / 21,027,195(65%)","-7.08% / 11,214,592(35%)","-4.30% / 5,054,076(16%)","+5.71% / 16,138,862(50%)"
에스에이티,060540,https://finance.naver.com/item/main.nhn?code=060540,"+29.23% / 31,140,238","+2.57% / 16,451,325(53%)","-4.39% / 5,114,996(16%)","-1.15% / 12,141,641(39%)","-3.98% / 7,788,318(25%)"
이트론,096040,https://finance.naver.com/item/main.nhn?code=096040,"-7.21% / 29,013,733","-4.39% / 27,131,289(94%)","+0.71% / 22,462,092(77%)","-5.96% / 19,762,601(68%)","0.00% / 18,158,676(63%)"
유니슨,018000,https://finance.naver.com/item/main.nhn?code=018000,"+0.81% / 28,571,635","0.00% / 15,455,484(54%)","-3.37% / 7,873,946(28%)","+9.78% / 56,218,030(197%)","-11.03% / 18,346,274(64%)"
