종목명,코드,상세정보,20.08.10,20.08.11,20.08.12,20.08.13,20.08.14
오리엔트정공,065500,https://finance.naver.com/item/main.nhn?code=065500,"+18.17% / 96,334,296","-6.37% / 24,347,475(25%)","+13.75% / 70,416,896(73%)","+9.15% / 91,501,382(95%)",0.00% / 0(0%)
삼진엘앤디,054090,https://finance.naver.com/item/main.nhn?code=054090,"+22.58% / 49,165,063","+1.32% / 13,311,664(27%)","-1.69% / 3,995,650(8%)","-6.08% / 15,180,376(31%)","-3.66% / 2,162,453(4%)"
씨아이에스,222080,https://finance.naver.com/item/main.nhn?code=222080,"+26.58% / 42,037,830","+0.51% / 17,653,920(42%)","-0.76% / 5,839,547(14%)","+3.98% / 43,992,689(105%)","+3.95% / 18,622,427(44%)"
세종텔레콤,036630,https://finance.naver.com/item/main.nhn?code=036630,"+8.92% / 33,394,165","-3.07% / 6,731,608(20%)","-0.70% / 3,893,015(12%)","+1.42% / 3,519,598(11%)","-1.05% / 3,307,415(10%)"
제이엔케이히터,126880,https://finance.naver.com/item/main.nhn?code=126880,"+11.17% / 29,455,485","-2.06% / 3,950,528(13%)","+1.48% / 8,582,876(29%)","+0.12% / 3,532,176(12%)","-1.58% / 2,114,034(7%)"
제넨바이오,072520,https://finance.naver.com/item/main.nhn?code=072520,"+6.03% / 22,987,823","+2.40% / 23,968,311(104%)","+1.75% / 10,425,780(45%)","-5.60% / 9,736,636(42%)","-1.52% / 5,764,501(25%)"
코센,009730,https://finance.naver.com/item/main.nhn?code=009730,"-7.83% / 22,916,612","-2.36% / 8,786,130(38%)","-4.83% / 7,486,882(33%)","+1.52% / 12,949,244(57%)","-7.00% / 7,306,995(32%)"
시노펙스,025320,https://finance.naver.com/item/main.nhn?code=025320,"+0.80% / 20,473,466","-3.03% / 22,011,692(108%)","-5.58% / 9,975,423(49%)","-0.87% / 14,758,100(72%)","0.00% / 5,723,810(28%)"
쏠리드,050890,https://finance.naver.com/item/main.nhn?code=050890,"+2.11% / 18,346,305","+9.85% / 38,819,607(212%)","+1.79% / 15,016,027(82%)","-1.32% / 6,867,367(37%)","+4.46% / 8,839,993(48%)"
바른테크놀로지,029480,https://finance.naver.com/item/main.nhn?code=029480,"+9.89% / 17,641,926","-0.49% / 2,527,388(14%)","-5.26% / 1,165,575(7%)","+8.51% / 2,762,904(16%)","+29.92% / 21,705,583(123%)"
대창솔루션,096350,https://finance.naver.com/item/main.nhn?code=096350,"+13.46% / 16,898,236","+0.28% / 10,978,802(65%)","-5.35% / 3,853,170(23%)","+2.68% / 4,105,273(24%)","-3.19% / 2,841,361(17%)"
한국정보인증,053300,https://finance.naver.com/item/main.nhn?code=053300,"-4.26% / 16,481,228","-2.50% / 2,272,760(14%)","-4.42% / 1,824,617(11%)","+0.60% / 1,074,392(7%)","-2.37% / 643,219(4%)"
켐온,217600,https://finance.naver.com/item/main.nhn?code=217600,"+3.26% / 14,767,848","-3.75% / 3,866,122(26%)","-4.30% / 3,790,576(26%)","+8.35% / 10,130,887(69%)","+0.59% / 66,646,179(451%)"
한국파마,032300,https://finance.naver.com/item/main.nhn?code=032300,"-6.39% / 14,357,962","-4.15% / 1,008,247(7%)","+2.48% / 2,507,930(17%)","+0.60% / 817,150(6%)","-2.40% / 373,125(3%)"
인선이엔티,060150,https://finance.naver.com/item/main.nhn?code=060150,"+2.88% / 13,330,923","+0.47% / 4,293,230(32%)","-4.19% / 2,089,906(16%)","+2.43% / 3,452,252(26%)","-4.74% / 1,422,499(11%)"
디에이테크놀로지,196490,https://finance.naver.com/item/main.nhn?code=196490,"+0.80% / 13,080,961","-2.39% / 37,708,417(288%)","-0.82% / 33,940,233(259%)","+2.47% / 25,896,104(198%)","-3.48% / 4,650,811(36%)"
에이스테크,088800,https://finance.naver.com/item/main.nhn?code=088800,"+5.95% / 12,462,149","+9.96% / 21,476,181(172%)","+3.29% / 9,907,329(79%)","-6.22% / 3,362,082(27%)","+1.19% / 4,599,759(37%)"
SBI인베스트먼트,019550,https://finance.naver.com/item/main.nhn?code=019550,"+5.95% / 11,985,516","-1.22% / 2,853,644(24%)","-3.09% / 1,925,419(16%)","+0.77% / 1,932,162(16%)","-2.91% / 1,375,540(11%)"
코디엠,224060,https://finance.naver.com/item/main.nhn?code=224060,"-7.21% / 11,540,709","+29.61% / 120,050,120(1040%)","+8.24% / 214,150,772(1856%)","+6.57% / 158,910,666(1377%)","-3.25% / 53,250,526(461%)"
OQP,078590,https://finance.naver.com/item/main.nhn?code=078590,"0.00% / 10,240,568","+11.27% / 15,045,810(147%)","+1.40% / 5,677,706(55%)","+12.90% / 7,896,878(77%)","-10.48% / 3,596,825(35%)"
엑세스바이오,950130,https://finance.naver.com/item/main.nhn?code=950130,"+29.81% / 10,092,712","+20.64% / 11,757,640(116%)","+9.40% / 9,764,695(97%)",0.00% / 0(0%),"+23.57% / 10,036,195(99%)"
