종목명,코드,상세정보,20.08.31,20.09.01,20.09.02,20.09.03,20.09.04
에이티세미콘,089530,https://finance.naver.com/item/main.nhn?code=089530,"+23.51% / 20,648,014","+1.93% / 29,456,314(143%)","-4.00% / 6,600,238(32%)","-4.11% / 5,600,471(27%)","-2.91% / 2,768,229(13%)"
유니슨,018000,https://finance.naver.com/item/main.nhn?code=018000,"+5.29% / 17,761,556","-2.40% / 6,665,283(38%)","+0.47% / 11,623,982(65%)","+8.32% / 43,292,149(244%)","+30.00% / 66,092,826(372%)"
제넨바이오,072520,https://finance.naver.com/item/main.nhn?code=072520,"+7.79% / 16,368,057","-1.55% / 7,646,727(47%)","+2.78% / 14,705,802(90%)","+1.51% / 17,467,290(107%)","-0.82% / 8,318,086(51%)"
알서포트,131370,https://finance.naver.com/item/main.nhn?code=131370,"-4.01% / 15,051,805","-1.57% / 9,488,767(63%)","+1.59% / 16,188,998(108%)","-1.83% / 3,726,481(25%)","-2.66% / 9,913,584(66%)"
SV인베스트먼트,289080,https://finance.naver.com/item/main.nhn?code=289080,"+5.44% / 14,756,419","-4.68% / 4,730,184(32%)","-2.27% / 3,361,684(23%)","+0.77% / 2,087,813(14%)","-2.46% / 2,734,788(19%)"
휘닉스소재,050090,https://finance.naver.com/item/main.nhn?code=050090,"+30.00% / 14,313,789","-13.99% / 10,631,118(74%)","+3.08% / 3,439,202(24%)","+0.47% / 3,637,854(25%)","-3.68% / 2,510,926(18%)"
흥국에프엔비,189980,https://finance.naver.com/item/main.nhn?code=189980,"+10.98% / 13,744,009","-5.73% / 1,616,991(12%)","+2.78% / 2,332,619(17%)","-0.27% / 517,227(4%)","-2.99% / 908,919(7%)"
우수AMS,066590,https://finance.naver.com/item/main.nhn?code=066590,"+15.21% / 13,466,918","-0.19% / 4,275,317(32%)","+2.95% / 4,321,940(32%)","+9.40% / 7,136,131(53%)","+5.36% / 4,987,756(37%)"
상지카일룸,042940,https://finance.naver.com/item/main.nhn?code=042940,"+9.78% / 13,192,026","-1.65% / 5,738,538(44%)","-3.67% / 1,134,711(9%)","-2.08% / 978,057(7%)","+0.71% / 1,339,006(10%)"
녹십자엠에스,142280,https://finance.naver.com/item/main.nhn?code=142280,"+29.95% / 12,943,554","+28.62% / 21,617,627(167%)","-11.17% / 7,262,699(56%)","-0.64% / 5,336,701(41%)","-2.86% / 2,302,536(18%)"
코디엠,224060,https://finance.naver.com/item/main.nhn?code=224060,"+0.39% / 12,577,613","+0.39% / 7,545,002(60%)","-1.17% / 5,808,414(46%)","+6.32% / 20,258,691(161%)","+5.24% / 39,050,464(310%)"
케이피엠테크,042040,https://finance.naver.com/item/main.nhn?code=042040,"-5.28% / 12,408,634","-3.14% / 9,778,783(79%)","+5.42% / 39,819,910(321%)","-2.73% / 5,254,869(42%)","+4.11% / 33,429,983(269%)"
스페코,013810,https://finance.naver.com/item/main.nhn?code=013810,"+9.41% / 12,068,342","-6.79% / 2,506,692(21%)","+0.97% / 4,441,712(37%)","+0.96% / 2,582,182(21%)","+4.15% / 11,552,752(96%)"
KG ETS,151860,https://finance.naver.com/item/main.nhn?code=151860,"+10.93% / 11,034,301","+2.80% / 5,838,574(53%)","0.00% / 3,843,289(35%)","-3.43% / 1,930,072(17%)","+1.47% / 1,934,575(18%)"
에이비프로바이오,195990,https://finance.naver.com/item/main.nhn?code=195990,"+0.13% / 10,666,830","+5.75% / 37,999,886(356%)","-2.17% / 11,709,982(110%)","+1.60% / 12,638,354(118%)","-0.85% / 9,531,520(89%)"
에이티넘인베스트,021080,https://finance.naver.com/item/main.nhn?code=021080,"+9.26% / 10,448,212","-5.36% / 6,384,097(61%)","-6.22% / 5,240,589(50%)","+4.87% / 16,509,968(158%)","-4.39% / 2,900,487(28%)"
시너지이노베이션,048870,https://finance.naver.com/item/main.nhn?code=048870,"+29.96% / 10,289,575","+16.95% / 51,718,760(503%)","-0.58% / 13,895,929(135%)","-0.29% / 3,636,946(35%)","+9.18% / 17,942,080(174%)"
