종목명,코드,상세정보,20.05.08,20.05.11,20.05.12,20.05.13,20.05.14
유비케어,032620,https://finance.naver.com/item/main.nhn?code=032620,"+29.99% / 79,616,537","+2.99% / 47,280,043(59%)","-3.80% / 2,614,020(3%)","+3.95% / 1,793,943(2%)","+7.00% / 2,820,716(4%)"
로스웰,900260,https://finance.naver.com/item/main.nhn?code=900260,"+22.30% / 74,630,257","-6.61% / 12,377,433(17%)","+2.15% / 6,593,330(9%)","-3.36% / 3,257,816(4%)","+1.09% / 28,831,506(39%)"
메이슨캐피탈,021880,https://finance.naver.com/item/main.nhn?code=021880,"-7.58% / 45,446,283","-3.19% / 32,356,473(71%)","-1.41% / 12,210,788(27%)","0.00% / 11,959,897(26%)","-5.97% / 8,731,411(19%)"
아난티,025980,https://finance.naver.com/item/main.nhn?code=025980,"+12.33% / 44,973,747","-10.16% / 16,544,782(37%)","-4.07% / 11,152,686(25%)","-1.42% / 6,563,379(15%)","-0.48% / 5,201,164(12%)"
초록뱀,047820,https://finance.naver.com/item/main.nhn?code=047820,"-1.79% / 39,332,023","-1.82% / 14,151,987(36%)","-2.12% / 9,599,892(24%)","+0.54% / 11,235,069(29%)","-2.43% / 7,117,499(18%)"
골든센츄리,900280,https://finance.naver.com/item/main.nhn?code=900280,"+7.35% / 38,470,797","-0.60% / 4,454,836(12%)","+2.99% / 9,799,902(25%)","-5.23% / 5,264,581(14%)","0.00% / 4,368,140(11%)"
삼보산업,009620,https://finance.naver.com/item/main.nhn?code=009620,"+9.13% / 33,762,891","-8.36% / 3,962,915(12%)","-0.62% / 2,582,808(8%)","-2.39% / 850,710(3%)","-1.03% / 2,459,120(7%)"
에스모,073070,https://finance.naver.com/item/main.nhn?code=073070,"+1.60% / 31,698,302","-2.21% / 10,319,274(33%)","-4.84% / 7,251,583(23%)","0.00% / 8,055,188(25%)","-1.53% / 3,406,126(11%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"+0.69% / 27,208,012","+3.45% / 32,616,299(120%)","+3.33% / 135,904,623(500%)","+2.26% / 40,692,279(150%)","-2.84% / 42,466,736(156%)"
크리스탈신소재,900250,https://finance.naver.com/item/main.nhn?code=900250,"+6.12% / 27,160,951","+1.60% / 9,291,205(34%)","-2.21% / 3,345,222(12%)","-0.97% / 1,176,060(4%)","-0.98% / 1,711,617(6%)"
