종목명,코드,상세정보,20.08.26,20.08.27,20.08.28,20.08.31,20.09.01
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"+29.87% / 175,264,349","+13.00% / 641,012,465(366%)","-8.63% / 129,864,635(74%)","+9.37% / 219,295,219(125%)","-6.25% / 72,117,131(41%)"
KNN,058400,https://finance.naver.com/item/main.nhn?code=058400,"+21.58% / 108,845,838","+2.67% / 75,983,968(70%)","-4.46% / 21,684,182(20%)","+4.09% / 25,017,812(23%)","-14.42% / 26,029,578(24%)"
유니슨,018000,https://finance.naver.com/item/main.nhn?code=018000,"+27.16% / 78,952,272","+10.68% / 98,216,716(124%)","-4.43% / 21,933,282(28%)","+5.29% / 17,761,556(22%)","-2.40% / 6,665,283(8%)"
켐온,217600,https://finance.naver.com/item/main.nhn?code=217600,"+0.25% / 73,414,954","-9.24% / 9,401,488(13%)","-3.80% / 4,928,292(7%)","-3.13% / 4,130,869(6%)","+1.32% / 4,976,181(7%)"
일신바이오,068330,https://finance.naver.com/item/main.nhn?code=068330,"+29.72% / 60,083,047","-22.91% / 32,685,632(54%)","-2.27% / 15,259,221(25%)","-4.25% / 7,546,257(13%)","+4.71% / 19,905,966(33%)"
슈펙스비앤피,058530,https://finance.naver.com/item/main.nhn?code=058530,"+29.20% / 42,496,586","-9.59% / 38,181,531(90%)","+22.73% / 107,244,349(252%)","+17.72% / 83,789,703(197%)","-7.53% / 19,782,103(47%)"
바이넥스,053030,https://finance.naver.com/item/main.nhn?code=053030,"+0.87% / 41,250,840","+3.62% / 18,570,895(45%)","+1.33% / 6,026,781(15%)","+14.47% / 25,638,927(62%)","-5.56% / 4,627,239(11%)"
제넨바이오,072520,https://finance.naver.com/item/main.nhn?code=072520,"+0.36% / 40,422,141","-5.54% / 50,388,559(125%)","+1.51% / 13,791,065(34%)","+7.79% / 16,368,057(40%)","-1.55% / 7,646,727(19%)"
시노펙스,025320,https://finance.naver.com/item/main.nhn?code=025320,"+3.92% / 39,070,002","-7.39% / 13,744,671(35%)","-4.43% / 7,824,504(20%)","-2.25% / 6,404,536(16%)","0.00% / 4,688,195(12%)"
텔콘RF제약,200230,https://finance.naver.com/item/main.nhn?code=200230,"+29.88% / 36,492,947","-11.66% / 44,560,191(122%)","-1.56% / 6,776,684(19%)","-2.65% / 4,050,502(11%)","+1.09% / 4,186,771(11%)"
케이피엠테크,042040,https://finance.naver.com/item/main.nhn?code=042040,"+29.73% / 36,245,801","+1.74% / 109,932,075(303%)","+1.02% / 28,534,509(79%)","-5.28% / 12,408,634(34%)","-3.14% / 9,778,783(27%)"
엑사이엔씨,054940,https://finance.naver.com/item/main.nhn?code=054940,"-0.90% / 33,254,588","-5.44% / 7,612,240(23%)","-1.92% / 2,841,654(9%)","-6.95% / 3,126,647(9%)","-1.95% / 2,624,442(8%)"
코센,009730,https://finance.naver.com/item/main.nhn?code=009730,"+14.36% / 32,647,609","-10.63% / 10,303,608(32%)","+4.86% / 19,328,840(59%)","+3.68% / 7,440,594(23%)","-3.05% / 4,265,517(13%)"
알서포트,131370,https://finance.naver.com/item/main.nhn?code=131370,"+5.61% / 31,976,607","+29.90% / 46,571,315(146%)","+13.04% / 63,373,113(198%)","-4.01% / 15,051,805(47%)","-1.57% / 9,488,767(30%)"
조아제약,034940,https://finance.naver.com/item/main.nhn?code=034940,"+29.94% / 29,243,935","-13.10% / 17,993,314(62%)","-2.25% / 6,628,330(23%)","-3.61% / 3,294,815(11%)","+1.61% / 3,902,012(13%)"
우리바이오,082850,https://finance.naver.com/item/main.nhn?code=082850,"+29.93% / 24,744,655","-18.54% / 12,962,293(52%)","+2.59% / 7,773,045(31%)","-7.24% / 4,175,041(17%)","-7.45% / 3,479,644(14%)"
중앙오션,054180,https://finance.naver.com/item/main.nhn?code=054180,"0.00% / 24,598,214","-4.23% / 8,266,756(34%)","0.00% / 3,122,461(13%)","-1.92% / 5,118,277(21%)","-0.56% / 3,005,965(12%)"
이씨에스,067010,https://finance.naver.com/item/main.nhn?code=067010,"+11.52% / 23,417,850","+14.08% / 3,424,730(15%)","-6.72% / 1,490,206(6%)","+2.15% / 1,086,783(5%)","-11.45% / 2,866,750(12%)"
씨유메디칼,115480,https://finance.naver.com/item/main.nhn?code=115480,"+3.44% / 19,006,466","-2.30% / 4,156,457(22%)","-7.72% / 5,130,949(27%)","+0.29% / 3,032,355(16%)","+3.85% / 3,089,472(16%)"
디지틀조선,033130,https://finance.naver.com/item/main.nhn?code=033130,"+11.97% / 17,378,829","-4.47% / 4,331,814(25%)","+0.85% / 1,301,556(7%)","-0.71% / 937,575(5%)","-5.59% / 1,819,232(10%)"
엔브이에이치코리아,067570,https://finance.naver.com/item/main.nhn?code=067570,"+12.82% / 17,276,836","-0.32% / 1,486,304(9%)","+1.74% / 899,690(5%)","+14.19% / 2,335,218(14%)","+2.64% / 5,214,182(30%)"
우정바이오,215380,https://finance.naver.com/item/main.nhn?code=215380,"+11.72% / 16,935,070","+0.75% / 7,538,133(45%)","-2.60% / 3,427,152(20%)","-4.55% / 2,719,951(16%)","-2.78% / 2,120,169(13%)"
자안,221610,https://finance.naver.com/item/main.nhn?code=221610,"+7.84% / 16,408,647","-3.90% / 6,238,171(38%)","+4.05% / 11,951,841(73%)","+5.18% / 6,840,635(42%)","-17.24% / 35,719,266(218%)"
우리조명,037400,https://finance.naver.com/item/main.nhn?code=037400,"+9.62% / 16,229,290","-15.96% / 3,117,450(19%)","0.00% / 1,106,438(7%)","+1.92% / 942,456(6%)","+1.57% / 632,854(4%)"
웰크론,065950,https://finance.naver.com/item/main.nhn?code=065950,"-2.43% / 15,971,003","+1.54% / 11,208,069(70%)","+0.23% / 8,267,073(52%)","-2.10% / 5,408,229(34%)","-6.20% / 4,458,859(28%)"
GH신소재,130500,https://finance.naver.com/item/main.nhn?code=130500,"+30.00% / 15,936,035","+2.71% / 18,422,270(116%)","-3.74% / 3,618,656(23%)","-5.99% / 5,731,619(36%)","0.00% / 3,838,810(24%)"
파멥신,208340,https://finance.naver.com/item/main.nhn?code=208340,"+13.44% / 15,646,015","-6.28% / 2,733,483(17%)","-3.45% / 1,128,039(7%)","+5.78% / 6,795,753(43%)","-1.69% / 1,035,247(7%)"
바이온,032980,https://finance.naver.com/item/main.nhn?code=032980,"+15.32% / 13,961,842","-5.90% / 3,860,191(28%)","-7.45% / 1,873,046(13%)","-1.70% / 1,161,489(8%)","+3.90% / 1,570,054(11%)"
에이비프로바이오,195990,https://finance.naver.com/item/main.nhn?code=195990,"-1.77% / 13,565,853","+4.39% / 90,467,360(667%)","-3.34% / 15,713,850(116%)","+0.13% / 10,666,830(79%)","+5.75% / 37,999,886(280%)"
소프트캠프,258790,https://finance.naver.com/item/main.nhn?code=258790,"+0.14% / 13,253,997","+14.41% / 23,440,827(177%)","-3.65% / 11,408,249(86%)","-6.28% / 2,507,635(19%)","-3.71% / 1,866,089(14%)"
에스텍파마,041910,https://finance.naver.com/item/main.nhn?code=041910,"+23.79% / 12,783,660","-9.01% / 3,145,161(25%)","-2.97% / 940,309(7%)","-3.68% / 1,051,488(8%)","0.00% / 515,601(4%)"
오텍,067170,https://finance.naver.com/item/main.nhn?code=067170,"-2.22% / 12,687,380","+6.17% / 6,835,553(54%)","-6.73% / 2,239,048(18%)","-3.93% / 1,768,526(14%)","+0.34% / 1,045,180(8%)"
씨아이에스,222080,https://finance.naver.com/item/main.nhn?code=222080,"+12.48% / 12,230,366","-7.15% / 7,972,586(65%)","-0.69% / 4,345,390(36%)","-3.50% / 4,082,868(33%)","+2.29% / 5,679,082(46%)"
메가엠디,133750,https://finance.naver.com/item/main.nhn?code=133750,"-1.22% / 12,029,578","+17.74% / 59,719,425(496%)","-5.75% / 3,170,071(26%)","-3.41% / 1,359,164(11%)","+0.91% / 936,882(8%)"
한일진공,123840,https://finance.naver.com/item/main.nhn?code=123840,"+29.87% / 11,756,848","-10.00% / 10,760,077(92%)","-0.79% / 1,505,900(13%)","-1.58% / 601,407(5%)","-0.32% / 398,086(3%)"
코디엠,224060,https://finance.naver.com/item/main.nhn?code=224060,"-3.82% / 11,577,285","-4.37% / 9,125,014(79%)","+8.30% / 54,869,374(474%)","+0.39% / 12,577,613(109%)","+0.39% / 7,545,002(65%)"
화일약품,061250,https://finance.naver.com/item/main.nhn?code=061250,"+13.09% / 11,569,528","-5.47% / 3,377,920(29%)","-3.74% / 1,499,445(13%)","+5.84% / 2,024,262(17%)","-2.07% / 937,556(8%)"
링네트,042500,https://finance.naver.com/item/main.nhn?code=042500,"+2.87% / 11,298,892","+29.89% / 16,997,922(150%)","+25.92% / 39,286,404(348%)","-10.58% / 7,620,840(67%)","-1.29% / 5,397,044(48%)"
오리엔트정공,065500,https://finance.naver.com/item/main.nhn?code=065500,"-5.40% / 11,006,151","-9.52% / 13,946,658(127%)","+0.22% / 8,358,966(76%)","-0.33% / 3,707,598(34%)","+7.78% / 12,302,109(112%)"
다날,064260,https://finance.naver.com/item/main.nhn?code=064260,"+2.29% / 10,917,058","-1.30% / 4,660,844(43%)","+7.17% / 18,396,292(169%)","+6.15% / 69,152,285(633%)","+2.51% / 34,619,019(317%)"
대정화금,120240,https://finance.naver.com/item/main.nhn?code=120240,"+29.88% / 10,697,966","-19.36% / 3,205,888(30%)","+6.07% / 5,419,338(51%)","-5.11% / 1,257,375(12%)","-1.42% / 892,400(8%)"
루미마이크로,082800,https://finance.naver.com/item/main.nhn?code=082800,"+12.89% / 10,091,860","-4.32% / 4,649,298(46%)","-1.94% / 1,267,813(13%)","+2.99% / 1,691,049(17%)","-1.29% / 1,096,545(11%)"
