종목명,코드,상세정보,20.10.13,20.10.14,20.10.15,20.10.16
국영지앤엠,006050,https://finance.naver.com/item/main.nhn?code=006050,"+7.04% / 31,932,168","+11.30% / 90,673,689(284%)","-1.67% / 10,098,085(32%)","-10.33% / 8,247,428(26%)"
모트렉스,118990,https://finance.naver.com/item/main.nhn?code=118990,"-2.87% / 29,549,733","-1.35% / 10,299,839(35%)","-4.49% / 5,214,387(18%)","-4.71% / 5,721,959(19%)"
코디엠,224060,https://finance.naver.com/item/main.nhn?code=224060,"-1.56% / 27,957,081","-0.79% / 19,581,296(70%)","+0.40% / 13,090,911(47%)","-1.20% / 7,530,736(27%)"
골드퍼시픽,038530,https://finance.naver.com/item/main.nhn?code=038530,"-1.52% / 27,733,698","-6.18% / 14,226,136(51%)","+1.41% / 25,138,359(91%)","-11.37% / 23,207,734(84%)"
이트론,096040,https://finance.naver.com/item/main.nhn?code=096040,"-4.39% / 27,131,289","+0.71% / 22,462,092(83%)","-5.96% / 19,762,601(73%)","0.00% / 18,158,676(67%)"
SV인베스트먼트,289080,https://finance.naver.com/item/main.nhn?code=289080,"+0.14% / 23,523,418","-0.28% / 32,848,826(140%)","-10.39% / 15,816,286(67%)","+11.13% / 51,025,058(217%)"
엑세스바이오,950130,https://finance.naver.com/item/main.nhn?code=950130,"-4.98% / 22,886,817","+3.29% / 8,262,226(36%)","-7.10% / 3,817,834(17%)","-6.71% / 2,797,567(12%)"
한네트,052600,https://finance.naver.com/item/main.nhn?code=052600,"+16.28% / 21,027,195","-7.08% / 11,214,592(53%)","-4.30% / 5,054,076(24%)","+5.71% / 16,138,862(77%)"
필로시스헬스케어,057880,https://finance.naver.com/item/main.nhn?code=057880,"+7.19% / 18,460,634","-1.40% / 24,731,119(134%)","-4.39% / 8,985,595(49%)","-6.67% / 3,984,512(22%)"
루미마이크로,082800,https://finance.naver.com/item/main.nhn?code=082800,"-2.22% / 18,195,972","+0.38% / 42,732,103(235%)","+0.57% / 18,227,859(100%)","-3.38% / 10,240,096(56%)"
케이피에프,024880,https://finance.naver.com/item/main.nhn?code=024880,"+19.96% / 18,140,834","+2.24% / 5,280,158(29%)","+1.46% / 30,051,454(166%)","-10.72% / 2,939,484(16%)"
모다이노칩,080420,https://finance.naver.com/item/main.nhn?code=080420,"+29.90% / 18,137,788","+0.42% / 28,342,243(156%)","-6.31% / 7,610,459(42%)","-4.04% / 5,937,705(33%)"
이화전기,024810,https://finance.naver.com/item/main.nhn?code=024810,"-2.05% / 17,757,092","+1.40% / 6,232,489(35%)","-1.38% / 5,977,088(34%)","-0.70% / 4,974,030(28%)"
에스에이티,060540,https://finance.naver.com/item/main.nhn?code=060540,"+2.57% / 16,451,325","-4.39% / 5,114,996(31%)","-1.15% / 12,141,641(74%)","-3.98% / 7,788,318(47%)"
휴맥스,115160,https://finance.naver.com/item/main.nhn?code=115160,"+3.93% / 16,354,739","+1.32% / 2,007,659(12%)","-4.85% / 1,657,991(10%)","0.00% / 738,370(5%)"
서암기계공업,100660,https://finance.naver.com/item/main.nhn?code=100660,"+18.39% / 16,012,639","+3.17% / 4,172,452(26%)","-8.14% / 6,523,191(41%)","-6.02% / 839,239(5%)"
유니슨,018000,https://finance.naver.com/item/main.nhn?code=018000,"0.00% / 15,455,484","-3.37% / 7,873,946(51%)","+9.78% / 56,218,030(364%)","-11.03% / 18,346,274(119%)"
넥스트아이,137940,https://finance.naver.com/item/main.nhn?code=137940,"+2.12% / 15,420,990","+1.04% / 39,997,886(259%)","+2.06% / 4,883,422(32%)","-3.53% / 7,353,733(48%)"
센트럴바이오,051980,https://finance.naver.com/item/main.nhn?code=051980,"-28.57% / 15,420,518","+15.79% / 12,933,418(84%)","-2.42% / 2,575,626(17%)","+0.62% / 1,319,197(9%)"
네온테크,306620,https://finance.naver.com/item/main.nhn?code=306620,"+29.89% / 14,624,883","+1.03% / 21,460,866(147%)","-8.03% / 4,200,267(29%)","-6.98% / 10,656,935(73%)"
제이씨현시스템,033320,https://finance.naver.com/item/main.nhn?code=033320,"+0.33% / 13,204,952","+5.00% / 9,796,040(74%)","-8.99% / 2,177,501(16%)","-3.84% / 1,881,175(14%)"
우리기술,032820,https://finance.naver.com/item/main.nhn?code=032820,"-4.35% / 12,021,430","+2.27% / 13,086,021(109%)","-0.74% / 10,141,135(84%)","-1.12% / 4,696,839(39%)"
THE MIDONG,161570,https://finance.naver.com/item/main.nhn?code=161570,"-2.91% / 11,098,236","+2.20% / 2,158,180(19%)","-3.24% / 1,464,896(13%)","-7.80% / 882,792(8%)"
뉴인텍,012340,https://finance.naver.com/item/main.nhn?code=012340,"+5.59% / 11,078,889","+2.02% / 2,008,461(18%)","-4.12% / 1,722,866(16%)","-5.10% / 2,052,137(19%)"
오픈베이스,049480,https://finance.naver.com/item/main.nhn?code=049480,"+5.44% / 10,766,882","+1.00% / 2,879,772(27%)","-4.96% / 1,728,044(16%)","-1.19% / 910,513(8%)"
맥스로텍,141070,https://finance.naver.com/item/main.nhn?code=141070,"+6.01% / 10,639,761","-3.46% / 5,359,039(50%)","+7.16% / 16,872,263(159%)","-17.38% / 8,187,061(77%)"
현대공업,170030,https://finance.naver.com/item/main.nhn?code=170030,"-5.94% / 10,504,479","-3.58% / 2,422,962(23%)","+1.42% / 7,710,903(73%)","+1.40% / 4,585,512(44%)"
삼표시멘트,038500,https://finance.naver.com/item/main.nhn?code=038500,"+6.62% / 10,250,143","-2.25% / 21,646,388(211%)","+4.05% / 4,434,809(43%)","-4.94% / 2,280,623(22%)"
한국파마,032300,https://finance.naver.com/item/main.nhn?code=032300,"+3.84% / 10,224,141","-1.06% / 1,932,350(19%)","+12.81% / 8,844,197(87%)","-4.73% / 1,241,579(12%)"
