종목명,코드,상세정보,20.09.10,20.09.11,20.09.14,20.09.15,20.09.16
초록뱀,047820,https://finance.naver.com/item/main.nhn?code=047820,"-6.67% / 103,346,779","+11.07% / 249,916,778(242%)","+4.49% / 63,451,101(61%)","-1.27% / 89,210,745(86%)","-1.77% / 25,741,773(25%)"
SDN,099220,https://finance.naver.com/item/main.nhn?code=099220,"+6.46% / 102,083,470","+0.26% / 18,461,431(18%)","+0.25% / 3,021,832(3%)","+0.13% / 1,639,056(2%)","+1.77% / 2,693,937(3%)"
대한광통신,010170,https://finance.naver.com/item/main.nhn?code=010170,"-3.24% / 72,980,064","+0.57% / 10,087,751(14%)","-3.30% / 6,815,068(9%)","+2.94% / 28,804,065(39%)","-2.17% / 4,668,165(6%)"
국영지앤엠,006050,https://finance.naver.com/item/main.nhn?code=006050,"-7.12% / 51,927,597","+4.64% / 14,937,826(29%)","-3.18% / 10,035,365(19%)","+0.16% / 6,211,931(12%)","-0.78% / 13,663,685(26%)"
엘비세미콘,061970,https://finance.naver.com/item/main.nhn?code=061970,"+7.96% / 38,570,156","+0.91% / 7,744,028(20%)","+0.46% / 3,555,892(9%)","-0.91% / 2,367,708(6%)","-2.29% / 4,164,405(11%)"
유니크,011320,https://finance.naver.com/item/main.nhn?code=011320,"+23.51% / 37,952,899","0.00% / 14,428,471(38%)","+4.03% / 19,251,731(51%)","-5.51% / 6,035,243(16%)","-1.84% / 3,628,300(10%)"
GV,045890,https://finance.naver.com/item/main.nhn?code=045890,"+30.00% / 33,587,612","-9.05% / 21,886,962(65%)","-4.50% / 4,579,670(14%)","-3.46% / 3,184,614(9%)","-8.28% / 5,237,085(16%)"
파루,043200,https://finance.naver.com/item/main.nhn?code=043200,"-0.16% / 33,207,983","-2.56% / 4,394,140(13%)","+1.16% / 3,158,006(10%)","-3.26% / 2,930,470(9%)","-0.67% / 2,994,421(9%)"
장원테크,174880,https://finance.naver.com/item/main.nhn?code=174880,"+21.69% / 27,720,600","+6.15% / 20,455,668(74%)","+5.49% / 3,674,505(13%)","+2.69% / 4,026,536(15%)","-0.35% / 1,526,818(6%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"+1.80% / 27,229,226","-1.76% / 12,612,433(46%)","-2.31% / 10,932,045(40%)","+2.62% / 18,287,228(67%)","-0.77% / 25,032,045(92%)"
필로시스헬스케어,057880,https://finance.naver.com/item/main.nhn?code=057880,"-10.07% / 24,037,022","-4.72% / 32,193,101(134%)","-2.83% / 37,400,621(156%)","-9.79% / 20,745,599(86%)","-8.36% / 22,932,690(95%)"
동아화성,041930,https://finance.naver.com/item/main.nhn?code=041930,"+29.07% / 23,911,872","-2.87% / 3,962,378(17%)","+0.49% / 4,179,134(17%)","+2.94% / 13,991,222(59%)","-2.86% / 1,541,776(6%)"
아이에이,038880,https://finance.naver.com/item/main.nhn?code=038880,"+12.03% / 22,927,800","-3.14% / 5,628,791(25%)","+3.01% / 3,433,353(15%)","+29.85% / 70,545,902(308%)","-6.75% / 115,916,424(506%)"
이트론,096040,https://finance.naver.com/item/main.nhn?code=096040,"+3.09% / 22,266,563","+4.22% / 9,286,598(42%)","+4.09% / 13,437,529(60%)","-1.12% / 3,203,292(14%)","-1.14% / 1,905,884(9%)"
에스코넥,096630,https://finance.naver.com/item/main.nhn?code=096630,"+6.83% / 21,014,452","+0.51% / 7,193,982(34%)","+4.02% / 16,728,538(80%)","-1.93% / 2,118,014(10%)","+1.97% / 4,516,840(21%)"
우리바이오,082850,https://finance.naver.com/item/main.nhn?code=082850,"+4.55% / 20,109,007","+5.70% / 5,128,431(26%)","-7.46% / 2,679,555(13%)","+0.42% / 4,209,288(21%)","-2.23% / 1,861,621(9%)"
크리스탈신소재,900250,https://finance.naver.com/item/main.nhn?code=900250,"+5.21% / 19,690,511","+0.58% / 5,376,289(27%)","-1.15% / 7,454,277(38%)","-1.16% / 1,614,995(8%)","-0.58% / 1,766,561(9%)"
W홀딩컴퍼니,052300,https://finance.naver.com/item/main.nhn?code=052300,"-5.11% / 16,764,567","+2.71% / 36,075,170(215%)","+4.32% / 14,437,608(86%)","-0.32% / 8,104,891(48%)","-1.28% / 4,933,030(29%)"
하나마이크론,067310,https://finance.naver.com/item/main.nhn?code=067310,"+15.80% / 16,391,863","+2.76% / 4,787,447(29%)","-0.75% / 5,229,598(32%)","-2.59% / 2,046,276(12%)","-1.66% / 1,643,083(10%)"
이엠코리아,095190,https://finance.naver.com/item/main.nhn?code=095190,"+8.84% / 15,499,188","+9.24% / 24,689,946(159%)","+16.61% / 44,551,686(287%)","-0.42% / 41,813,941(270%)","-4.19% / 9,037,002(58%)"
포스코 ICT,022100,https://finance.naver.com/item/main.nhn?code=022100,"-3.34% / 14,781,816","+4.53% / 61,744,530(418%)","+0.16% / 6,570,636(44%)","-3.74% / 4,934,133(33%)","+9.39% / 60,010,502(406%)"
제이씨현시스템,033320,https://finance.naver.com/item/main.nhn?code=033320,"+12.93% / 14,146,118","-8.80% / 2,661,988(19%)","-2.30% / 2,218,272(16%)","-0.14% / 1,049,759(7%)","-0.83% / 879,415(6%)"
뉴프렉스,085670,https://finance.naver.com/item/main.nhn?code=085670,"+12.89% / 13,965,822","+2.78% / 1,230,517(9%)","+2.23% / 2,050,637(15%)","+1.31% / 554,041(4%)","-2.15% / 623,655(4%)"
앤디포스,238090,https://finance.naver.com/item/main.nhn?code=238090,"-3.71% / 13,353,058","+14.81% / 68,890,385(516%)","-0.38% / 11,945,648(89%)","+21.09% / 60,378,015(452%)","-5.55% / 32,968,451(247%)"
유니슨,018000,https://finance.naver.com/item/main.nhn?code=018000,"+0.56% / 12,738,125","0.00% / 8,360,219(66%)","-5.57% / 8,278,376(65%)","-5.60% / 17,232,169(135%)","+4.84% / 23,696,180(186%)"
오스템,031510,https://finance.naver.com/item/main.nhn?code=031510,"-8.32% / 12,641,180","+17.99% / 34,284,947(271%)","+13.60% / 35,785,020(283%)","-8.28% / 3,978,244(31%)","-4.07% / 1,623,509(13%)"
뉴로스,126870,https://finance.naver.com/item/main.nhn?code=126870,"+14.48% / 12,197,074","-3.12% / 4,328,286(35%)","-6.19% / 3,020,842(25%)","-4.31% / 2,606,815(21%)","+9.52% / 6,101,929(50%)"
앱클론,174900,https://finance.naver.com/item/main.nhn?code=174900,"+5.99% / 11,950,246","-4.78% / 1,316,330(11%)","-3.34% / 690,618(6%)","+5.05% / 909,006(8%)","-1.39% / 512,197(4%)"
에이프로젠 H&G,109960,https://finance.naver.com/item/main.nhn?code=109960,"+6.09% / 11,848,165","-1.39% / 3,909,679(33%)","-0.90% / 1,927,592(16%)","-0.77% / 1,770,990(15%)","-2.60% / 2,314,120(20%)"
휴마시스,205470,https://finance.naver.com/item/main.nhn?code=205470,"-1.69% / 11,441,246","+4.08% / 9,713,362(85%)","-5.14% / 3,491,826(31%)","-2.71% / 3,493,766(31%)","-2.43% / 2,584,910(23%)"
다날,064260,https://finance.naver.com/item/main.nhn?code=064260,"-0.91% / 11,277,571","+2.43% / 6,707,109(59%)","-5.12% / 4,110,448(36%)","+0.58% / 3,380,285(30%)","+0.77% / 6,463,766(57%)"
러셀,217500,https://finance.naver.com/item/main.nhn?code=217500,"+5.54% / 10,720,308","+6.28% / 14,095,311(131%)","+0.62% / 1,711,760(16%)","+0.20% / 6,786,729(63%)","-1.23% / 1,435,975(13%)"
서울리거,043710,https://finance.naver.com/item/main.nhn?code=043710,"-8.65% / 10,680,166","-5.68% / 1,280,678(12%)","+0.79% / 2,071,095(19%)","-1.18% / 373,111(3%)","-4.35% / 472,285(4%)"
지엔씨에너지,119850,https://finance.naver.com/item/main.nhn?code=119850,"+7.93% / 10,652,632","-0.68% / 7,036,053(66%)","-0.14% / 1,786,760(17%)","-2.35% / 956,390(9%)","-4.09% / 1,421,170(13%)"
서플러스글로벌,140070,https://finance.naver.com/item/main.nhn?code=140070,"+20.97% / 10,493,480","+1.88% / 2,123,260(20%)","-0.85% / 2,011,361(19%)","0.00% / 1,648,539(16%)","-2.67% / 761,728(7%)"
대성파인텍,104040,https://finance.naver.com/item/main.nhn?code=104040,"-0.65% / 10,374,556","-3.88% / 2,245,847(22%)","+0.67% / 1,645,705(16%)","+1.34% / 1,334,425(13%)","+29.70% / 93,055,614(897%)"
대창솔루션,096350,https://finance.naver.com/item/main.nhn?code=096350,"+4.78% / 10,222,609","-0.81% / 3,694,117(36%)","-1.08% / 3,652,743(36%)","-1.91% / 2,754,236(27%)","+0.56% / 2,458,370(24%)"
상보,027580,https://finance.naver.com/item/main.nhn?code=027580,"+5.70% / 10,116,693","0.00% / 3,660,547(36%)","+1.79% / 6,214,363(61%)","+1.76% / 2,731,811(27%)","-3.79% / 2,408,946(24%)"
대한그린파워,060900,https://finance.naver.com/item/main.nhn?code=060900,"+5.44% / 10,104,889","+1.45% / 3,847,927(38%)","0.00% / 2,018,598(20%)","+0.66% / 2,521,417(25%)","+8.14% / 16,811,780(166%)"
