종목명,코드,상세정보,20.05.22,20.05.25,20.05.27,20.05.28
조아제약,034940,https://finance.naver.com/item/main.nhn?code=034940,"+6.98% / 89,697,385","+1.23% / 3,279,880(4%)","+3.17% / 3,407,595(4%)","-11.37% / 11,659,455(13%)"
에이비프로바이오,195990,https://finance.naver.com/item/main.nhn?code=195990,"+1.84% / 80,274,723","+3.50% / 65,797,871(82%)","-1.81% / 30,472,045(38%)","-5.67% / 26,259,997(33%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"+4.21% / 67,641,573","-0.34% / 19,223,510(28%)","+4.84% / 35,366,175(52%)","-2.97% / 35,820,789(53%)"
옴니시스템,057540,https://finance.naver.com/item/main.nhn?code=057540,"+0.23% / 63,543,280","+5.05% / 12,745,247(20%)","+6.62% / 18,426,609(29%)","-3.93% / 3,706,575(6%)"
로보로보,215100,https://finance.naver.com/item/main.nhn?code=215100,"+7.78% / 46,807,637","+2.52% / 11,978,506(26%)","-0.16% / 17,648,926(38%)","-6.44% / 3,256,160(7%)"
티플랙스,081150,https://finance.naver.com/item/main.nhn?code=081150,"+10.69% / 44,242,622","+0.86% / 10,058,540(23%)","+29.93% / 54,032,845(122%)","+3.06% / 70,010,944(158%)"
케이씨티,089150,https://finance.naver.com/item/main.nhn?code=089150,"+7.75% / 32,667,065","+2.10% / 1,033,679(3%)","-0.85% / 639,513(2%)","-7.12% / 2,032,698(6%)"
전파기지국,065530,https://finance.naver.com/item/main.nhn?code=065530,"-5.83% / 32,141,151","+2.30% / 31,125,914(97%)","-3.28% / 11,958,391(37%)","-1.07% / 5,335,282(17%)"
넥스트BT,065170,https://finance.naver.com/item/main.nhn?code=065170,"+3.84% / 27,134,332","-1.52% / 2,843,210(10%)","-4.16% / 3,497,903(13%)","-2.28% / 2,432,679(9%)"
한네트,052600,https://finance.naver.com/item/main.nhn?code=052600,"+0.65% / 20,962,048","+4.55% / 3,850,313(18%)","+1.00% / 865,891(4%)","-6.06% / 831,749(4%)"
동국S&C,100130,https://finance.naver.com/item/main.nhn?code=100130,"-2.38% / 19,504,565","+2.03% / 6,952,927(36%)","+13.37% / 19,577,458(100%)","-5.44% / 5,160,825(26%)"
자안,221610,https://finance.naver.com/item/main.nhn?code=221610,"-5.46% / 18,849,400","+3.66% / 89,127,630(473%)","-0.57% / 8,734,264(46%)","-3.26% / 18,814,403(100%)"
에스모,073070,https://finance.naver.com/item/main.nhn?code=073070,"-1.67% / 18,374,475","-0.68% / 3,200,616(17%)","+5.77% / 62,553,180(340%)","-4.98% / 14,700,247(80%)"
글로벌에스엠,900070,https://finance.naver.com/item/main.nhn?code=900070,"-5.18% / 17,987,030","-3.87% / 4,431,765(25%)","-2.54% / 2,071,853(12%)","-5.22% / 1,178,997(7%)"
러셀,217500,https://finance.naver.com/item/main.nhn?code=217500,"+7.01% / 16,695,597","+4.37% / 4,466,522(27%)","-3.65% / 465,130(3%)","-4.03% / 478,525(3%)"
피델릭스,032580,https://finance.naver.com/item/main.nhn?code=032580,"+2.80% / 15,977,999","+5.18% / 4,354,708(27%)","+0.79% / 1,959,499(12%)","-2.34% / 1,377,710(9%)"
엘컴텍,037950,https://finance.naver.com/item/main.nhn?code=037950,"+4.52% / 15,585,111","-2.51% / 4,905,110(31%)","+3.99% / 8,763,390(56%)","-1.58% / 28,839,106(185%)"
메이슨캐피탈,021880,https://finance.naver.com/item/main.nhn?code=021880,"-2.42% / 15,213,283","+29.72% / 90,272,450(593%)","-0.50% / 13,496,961(89%)","-4.27% / 15,679,553(103%)"
휴림로봇,090710,https://finance.naver.com/item/main.nhn?code=090710,"-4.02% / 14,663,903","-1.25% / 2,632,151(18%)","+0.80% / 3,594,784(25%)","-4.19% / 2,437,643(17%)"
미래생명자원,218150,https://finance.naver.com/item/main.nhn?code=218150,"+18.25% / 14,082,266","+1.48% / 7,753,321(55%)","+5.26% / 9,350,261(66%)","-2.87% / 20,234,589(144%)"
모트렉스,118990,https://finance.naver.com/item/main.nhn?code=118990,"-3.41% / 13,875,519","-0.65% / 1,979,521(14%)","-2.01% / 2,062,210(15%)","-4.87% / 2,314,547(17%)"
KNN,058400,https://finance.naver.com/item/main.nhn?code=058400,"-4.83% / 13,789,455","+0.78% / 8,389,968(61%)","0.00% / 2,471,327(18%)","-0.39% / 4,977,131(36%)"
대한광통신,010170,https://finance.naver.com/item/main.nhn?code=010170,"-3.92% / 12,702,744","+11.11% / 84,630,580(666%)","+3.61% / 36,905,894(291%)","-3.37% / 9,597,280(76%)"
유니슨,018000,https://finance.naver.com/item/main.nhn?code=018000,"-8.15% / 11,625,647","+4.03% / 6,876,438(59%)","+29.79% / 6,476,591(56%)","+7.65% / 53,663,323(462%)"
빅텍,065450,https://finance.naver.com/item/main.nhn?code=065450,"+2.66% / 11,491,524","-2.04% / 7,538,218(66%)","+1.93% / 5,938,666(52%)","+14.32% / 83,847,520(730%)"
스맥,099440,https://finance.naver.com/item/main.nhn?code=099440,"-3.13% / 11,169,391","+3.73% / 1,819,852(16%)","-1.88% / 568,394(5%)","-2.87% / 516,671(5%)"
케이씨에스,115500,https://finance.naver.com/item/main.nhn?code=115500,"-4.76% / 11,013,333","+2.00% / 665,761(6%)","-1.32% / 516,495(5%)","-5.35% / 441,022(4%)"
드림씨아이에스,223250,https://finance.naver.com/item/main.nhn?code=223250,"+8.93% / 10,349,433","+6.39% / 2,895,699(28%)","-5.81% / 476,489(5%)","-8.05% / 562,695(5%)"
패션플랫폼,225590,https://finance.naver.com/item/main.nhn?code=225590,"+7.34% / 10,110,409","+1.71% / 795,627(8%)","-0.84% / 682,412(7%)","-2.55% / 602,930(6%)"
