종목명,코드,상세정보,20.07.29,20.07.30,20.07.31,20.08.03,20.08.04
대주산업,003310,https://finance.naver.com/item/main.nhn?code=003310,"+9.24% / 57,642,428","+2.49% / 10,410,297(18%)","+0.73% / 21,374,579(37%)","-3.11% / 3,475,417(6%)","-2.48% / 3,978,362(7%)"
에이비프로바이오,195990,https://finance.naver.com/item/main.nhn?code=195990,"+0.84% / 46,134,014","-2.27% / 13,346,105(29%)","-1.71% / 10,090,056(22%)","-3.49% / 10,018,809(22%)","+2.97% / 13,117,705(28%)"
넥스트아이,137940,https://finance.naver.com/item/main.nhn?code=137940,"+9.50% / 41,345,648","+4.53% / 12,391,399(30%)","-1.44% / 4,549,078(11%)","+1.47% / 2,223,057(5%)","+29.86% / 67,922,148(164%)"
모비스,250060,https://finance.naver.com/item/main.nhn?code=250060,"+3.24% / 23,854,312","-1.22% / 4,934,202(21%)","-5.65% / 2,161,908(9%)","-1.88% / 931,420(4%)","+1.73% / 981,611(4%)"
이랜텍,054210,https://finance.naver.com/item/main.nhn?code=054210,"+29.79% / 23,151,661","+3.07% / 15,787,658(68%)","-1.32% / 16,691,801(72%)","-2.16% / 3,454,506(15%)","-2.05% / 3,661,437(16%)"
엑세스바이오,950130,https://finance.naver.com/item/main.nhn?code=950130,"+18.61% / 22,490,441","+7.45% / 14,864,061(66%)","+29.94% / 2,239,485(10%)","+25.99% / 2,061,012(9%)",0.00% / 0(0%)
캠시스,050110,https://finance.naver.com/item/main.nhn?code=050110,"+7.37% / 20,495,532","-1.64% / 10,792,054(53%)","-2.58% / 3,730,861(18%)","-1.71% / 3,388,482(17%)","+2.05% / 4,583,277(22%)"
오스템,031510,https://finance.naver.com/item/main.nhn?code=031510,"+5.16% / 16,101,681","+3.84% / 2,786,282(17%)","-0.21% / 2,928,098(18%)","-1.66% / 1,056,497(7%)","-0.63% / 1,450,493(9%)"
한빛소프트,047080,https://finance.naver.com/item/main.nhn?code=047080,"+29.92% / 15,539,718","-2.59% / 5,650,392(36%)","+4.22% / 14,480,834(93%)","0.00% / 4,160,783(27%)","-7.69% / 3,030,065(19%)"
삼보산업,009620,https://finance.naver.com/item/main.nhn?code=009620,"+9.64% / 15,430,033","-2.36% / 2,461,552(16%)","-3.23% / 880,220(6%)","-2.92% / 587,183(4%)","-0.14% / 797,707(5%)"
이노메트리,302430,https://finance.naver.com/item/main.nhn?code=302430,"+11.76% / 14,170,849","+9.09% / 5,564,415(39%)","+4.61% / 3,245,916(23%)","-0.42% / 1,044,717(7%)","+28.96% / 6,808,089(48%)"
SFA반도체,036540,https://finance.naver.com/item/main.nhn?code=036540,"+0.98% / 12,955,251","-0.48% / 8,084,342(62%)","-0.81% / 3,960,306(31%)","+0.98% / 4,139,644(32%)","-2.59% / 5,310,044(41%)"
티플랙스,081150,https://finance.naver.com/item/main.nhn?code=081150,"+0.92% / 12,705,242","-0.13% / 1,959,691(15%)","+0.26% / 2,731,663(22%)","+1.81% / 1,446,177(11%)","+2.53% / 2,819,004(22%)"
휴맥스,115160,https://finance.naver.com/item/main.nhn?code=115160,"-3.34% / 12,298,493","+6.21% / 17,930,508(146%)","-0.11% / 2,690,889(22%)","-4.09% / 1,107,257(9%)","+0.47% / 1,315,500(11%)"
빅텍,065450,https://finance.naver.com/item/main.nhn?code=065450,"+2.38% / 12,152,744","+0.55% / 4,912,458(40%)","+0.95% / 3,296,534(27%)","-4.99% / 3,667,266(30%)","+0.99% / 2,857,293(24%)"
미코,059090,https://finance.naver.com/item/main.nhn?code=059090,"+7.41% / 11,870,379","+5.17% / 5,443,915(46%)","-8.47% / 4,648,508(39%)","+1.20% / 4,169,365(35%)","+0.59% / 2,224,820(19%)"
아이엠,101390,https://finance.naver.com/item/main.nhn?code=101390,"+3.34% / 10,806,319","+1.29% / 2,746,748(25%)","+3.30% / 5,345,174(49%)","-6.39% / 1,955,111(18%)","-0.45% / 1,202,137(11%)"
와이제이엠게임즈,193250,https://finance.naver.com/item/main.nhn?code=193250,"+7.41% / 10,238,755","-3.45% / 2,636,390(26%)","+11.81% / 16,277,348(159%)","-2.22% / 5,362,694(52%)","-5.58% / 2,750,555(27%)"
한일단조,024740,https://finance.naver.com/item/main.nhn?code=024740,"+0.27% / 10,013,517","+5.85% / 5,225,041(52%)","-2.76% / 3,121,977(31%)","-2.31% / 1,115,057(11%)","+2.37% / 1,164,166(12%)"
