종목명,코드,상세정보,20.05.18,20.05.19,20.05.20,20.05.21,20.05.22
조아제약,034940,https://finance.naver.com/item/main.nhn?code=034940,"+7.78% / 71,950,456","-3.89% / 9,311,943(13%)","+1.16% / 14,946,749(21%)","+0.57% / 3,713,497(5%)","+6.98% / 89,697,385"
초록뱀,047820,https://finance.naver.com/item/main.nhn?code=047820,"+3.99% / 52,469,172","+5.75% / 36,762,555(70%)","-7.77% / 45,353,026(86%)","-0.84% / 8,691,987(17%)","-3.41% / 9,098,036"
드림시큐리티,203650,https://finance.naver.com/item/main.nhn?code=203650,"+14.79% / 48,720,669","-2.45% / 22,419,635(46%)","+4.09% / 12,433,181(26%)","-2.72% / 8,117,965(17%)","-1.86% / 2,626,870"
라온시큐어,042510,https://finance.naver.com/item/main.nhn?code=042510,"+25.39% / 45,083,277","-1.23% / 45,458,501(101%)","+9.13% / 71,033,349(158%)","-6.19% / 25,280,987(56%)","-0.61% / 6,091,181"
케이사인,192250,https://finance.naver.com/item/main.nhn?code=192250,"+5.56% / 39,451,490","+12.78% / 60,535,468(153%)","-0.67% / 17,864,829(45%)","-4.03% / 4,821,578(12%)","-1.39% / 3,568,772"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"-4.01% / 21,262,672","+2.44% / 34,261,863(161%)","-0.68% / 17,456,879(82%)","-2.40% / 12,546,504(59%)","+4.21% / 67,741,573"
시큐브,131090,https://finance.naver.com/item/main.nhn?code=131090,"+7.83% / 20,287,306","+0.33% / 7,686,692(38%)","+2.30% / 4,679,701(23%)","-4.18% / 3,849,391(19%)","-3.04% / 1,263,525"
YBM넷,057030,https://finance.naver.com/item/main.nhn?code=057030,"-10.37% / 18,953,699","-2.17% / 16,098,178(85%)","+12.32% / 24,988,839(132%)","-3.29% / 9,428,420(50%)","-2.93% / 4,657,922"
SK바이오랜드,052260,https://finance.naver.com/item/main.nhn?code=052260,"+29.90% / 15,293,617","+4.81% / 43,804,473(286%)","+3.35% / 15,971,664(104%)","-1.44% / 4,942,060(32%)","+2.83% / 7,590,998"
한국전자인증,041460,https://finance.naver.com/item/main.nhn?code=041460,"+29.98% / 15,090,349","+4.32% / 20,449,141(136%)","+29.02% / 50,043,174(332%)","-9.50% / 3,117,091(21%)","+2.51% / 1,466,079"
CMG제약,058820,https://finance.naver.com/item/main.nhn?code=058820,"-0.34% / 15,036,606","-2.28% / 3,428,193(23%)","0.00% / 1,993,203(13%)","-0.82% / 1,902,079(13%)","-2.00% / 2,009,472"
한국전자금융,063570,https://finance.naver.com/item/main.nhn?code=063570,"+3.94% / 12,754,530","-1.22% / 4,235,821(33%)","+3.84% / 2,949,130(23%)","+1.72% / 3,335,878(26%)","-5.65% / 939,475"
코센,009730,https://finance.naver.com/item/main.nhn?code=009730,"+3.56% / 11,739,528","-3.90% / 4,678,835(40%)","-1.19% / 3,774,535(32%)","-0.24% / 2,867,569(24%)","-2.43% / 2,695,575"
파세코,037070,https://finance.naver.com/item/main.nhn?code=037070,"+10.03% / 11,591,264","+5.03% / 5,552,147(48%)","+0.30% / 1,633,495(14%)","-0.90% / 821,364(7%)","+2.11% / 1,513,728"
SCI평가정보,036120,https://finance.naver.com/item/main.nhn?code=036120,"+6.89% / 11,384,647","-7.00% / 1,703,167(15%)","+3.69% / 3,114,984(27%)","-2.70% / 906,376(8%)","-0.15% / 6,425,383"
자안,221610,https://finance.naver.com/item/main.nhn?code=221610,"+7.19% / 11,297,706","-30.00% / 56,503,470(500%)","+0.54% / 92,912,990(822%)","-3.06% / 24,114,284(213%)","-5.46% / 18,849,400"
세화피앤씨,252500,https://finance.naver.com/item/main.nhn?code=252500,"+23.06% / 10,676,516","+4.72% / 2,563,665(24%)","+1.50% / 540,519(5%)","+5.92% / 462,427(4%)","-4.50% / 395,499"
