종목명,코드,상세정보,20.08.05,20.08.06,20.08.07,20.08.10,20.08.11
제넨바이오,072520,https://finance.naver.com/item/main.nhn?code=072520,"+17.09% / 99,218,643","+5.95% / 62,868,372(63%)","+3.40% / 27,634,628(28%)","+6.03% / 22,987,823(23%)","+2.40% / 23,968,311(24%)"
디에이테크놀로지,196490,https://finance.naver.com/item/main.nhn?code=196490,"+29.82% / 66,571,281","+4.76% / 93,524,229(140%)","-0.80% / 15,175,877(23%)","+0.80% / 13,080,961(20%)","-2.39% / 37,708,417(57%)"
카이노스메드,284620,https://finance.naver.com/item/main.nhn?code=284620,"-5.71% / 38,718,195","-8.56% / 6,849,137(18%)","-2.92% / 2,910,140(8%)","+1.60% / 3,233,535(8%)","-0.39% / 2,942,430(8%)"
켐온,217600,https://finance.naver.com/item/main.nhn?code=217600,"-1.83% / 38,028,025","+0.37% / 10,013,206(26%)","-5.58% / 5,098,489(13%)","+3.26% / 14,767,848(39%)","-3.75% / 3,866,122(10%)"
넥스트아이,137940,https://finance.naver.com/item/main.nhn?code=137940,"-5.82% / 35,862,590","-3.82% / 6,335,698(18%)","+1.83% / 4,644,310(13%)","+1.88% / 1,635,886(5%)","-2.15% / 1,547,409(4%)"
시노펙스,025320,https://finance.naver.com/item/main.nhn?code=025320,"+2.33% / 33,474,620","+0.33% / 44,616,871(133%)","+3.08% / 17,288,226(52%)","+0.80% / 20,473,466(61%)","-3.03% / 22,011,692(66%)"
텔콘RF제약,200230,https://finance.naver.com/item/main.nhn?code=200230,"+4.21% / 27,616,616","0.00% / 5,976,519(22%)","-2.69% / 1,867,830(7%)","+1.04% / 2,102,674(8%)","-0.52% / 4,497,036(16%)"
코디엠,224060,https://finance.naver.com/item/main.nhn?code=224060,"+5.91% / 23,917,552","-4.72% / 9,228,117(39%)","-1.35% / 6,506,582(27%)","-7.21% / 11,540,709(48%)","+29.61% / 120,050,120(502%)"
드림시큐리티,203650,https://finance.naver.com/item/main.nhn?code=203650,"+2.59% / 22,797,077","+3.85% / 8,423,468(37%)","-2.30% / 1,766,160(8%)","+1.58% / 1,597,036(7%)","-1.04% / 1,367,781(6%)"
케이피엠테크,042040,https://finance.naver.com/item/main.nhn?code=042040,"-0.40% / 20,378,640","-0.40% / 5,654,943(28%)","-2.41% / 2,732,373(13%)","-1.24% / 1,791,914(9%)","+3.36% / 18,219,144(89%)"
광림,014200,https://finance.naver.com/item/main.nhn?code=014200,"+3.81% / 17,483,635","-2.54% / 1,308,426(7%)","-0.29% / 514,804(3%)","-1.99% / 525,120(3%)","+3.19% / 875,072(5%)"
SKC 솔믹스,057500,https://finance.naver.com/item/main.nhn?code=057500,"+18.54% / 17,378,265","+0.36% / 10,529,122(61%)","+4.86% / 5,820,961(33%)","+0.17% / 5,258,091(30%)","+6.36% / 8,356,535(48%)"
에스맥,097780,https://finance.naver.com/item/main.nhn?code=097780,"-0.68% / 16,966,654","+1.03% / 21,085,188(124%)","0.00% / 8,894,947(52%)","-1.03% / 9,264,216(55%)","-1.04% / 10,334,056(61%)"
휴마시스,205470,https://finance.naver.com/item/main.nhn?code=205470,"+2.76% / 14,969,181","+2.69% / 5,095,303(34%)","-5.52% / 2,937,996(20%)","+0.31% / 5,560,020(37%)","-7.79% / 3,280,273(22%)"
